Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,Isolate,Isolation_Source,Sample ID,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SAMPLE_TYPE,SRA Study,STRAIN,Dataset,Sample_type,ST,ampicillin_MIC,ampicillin_RIS,ampicillin_genotypic_prediction_v.1,pbp5,vancomycin_MIC,vancomycin_RIS,vancomycin_genotypic_prediction,VanA_depth,VanA_diffs,VanH.Pt_depth,VanX_depth,VanX_diffs,VanY.A_depth,VanY.A_diffs,VanR.A_depth,VanS.A_depth,VanB_depth,VanB_diffs,VanH.B_depth,VanX.B_depth,VanY.B_depth,VanR.B_depth,VanS.B_depth,gentamicin.high.level_RIS,gentamicin_genotypic_prediction,Aac6.Aph2_depth,Aac6.Aph2_diffs,Aph3..Ia_depth,Aph3..Ia_diffs,Aph3.III_depth,Aph3.III_diffs,Aac6.Ii_depth,Aac6.Ii_diffs,Ant6.Ia_depth,Ant6.Ia_diffs,ciprofloxacin_MIC,ciprofloxacin_RIS,ciprofloxacin_genotypic_prediction,levofloxacin_MIC,levofloxacin_RIS,levofloxacin_genotypic_prediction,gyrA 84,parC 82,tetracycline_MIC,tetracycline_RIS,tetracycline_genotypic_prediction,doxycycline_MIC,doxycycline_RIS,doxycycline_genotypic_prediction_v.1,TetL_depth,TetL_diffs,TetM_depth,TetM_diffs,TetS_depth,TetS_diffs,TetU_depth,TetU_diffs,linezolid_MIC,linezolid_RIS,linezolid_genotypic_prediction,23S_G2576T_AlleleFraction,poxtA,cfrB
SRR16347307,WGS,279,222339634,PRJNA771404,SAMN22135193,"Microbe\, viral or environmental",95187320,MASSACHUSETTS GENERAL HOSPITAL,2017-03,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX12624570,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-11700,stool,Efm-111,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-111,Isolate,SRP341454,not available,Derivation,stool,736,32,R,R,485A,32,R,R,117.469,1snp,138.943,104.511,33snp1indel,100.175,0 snps,73.643,113,NA,NA,NA,NA,NA,NA,NA,S,S,NA,NA,NA,NA,99.45,0 snps,30.765,2snp,113.747,1indel,8,R,R,8,R,R,R,R,16,R,R,16,R,R,41.601,1snp34holes,44.587,41snp123holes,NA,NA,NA,NA,2,S,S,0,NA,NA
SRR16347308,WGS,261,1095688536,PRJNA771404,SAMN22135094,"Microbe\, viral or environmental",492334447,MASSACHUSETTS GENERAL HOSPITAL,2016-03,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX12624569,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-14611,bile,Efm-12,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-12,Isolate,SRP341454,not available,Derivation,bile,18,32,R,R,485A,32,R,R,449.089,1snp,518.794,496.761,34snp,717.448,1snp,429.647,532.453,NA,NA,NA,NA,NA,NA,NA,S,S,434.08,129holes,NA,NA,NA,NA,263.193,2snp,703.709,0 snps,8,R,R,8,R,R,Y,R,16,R,R,4,S,R,NA,NA,307.128,53snp2indel,NA,NA,NA,NA,1,S,S,0,NA,NA
SRR16347309,WGS,283,130993118,PRJNA771404,SAMN22135192,"Microbe\, viral or environmental",54968254,MASSACHUSETTS GENERAL HOSPITAL,2017-03,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12624568,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-660,rectal,Efm-110,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-110,Isolate,SRP341454,not available,Derivation,rectal,18,32,R,R,485A,32,R,R,68.6,1snp,73.597,64.051,34snp,84.633,1snp,55.544,75.44,NA,NA,NA,NA,NA,NA,NA,S,S,39.627,129holes,NA,NA,59.873,0 snps,18.44,2snp,65.882,0 snps,8,R,R,8,R,R,Y,R,16,R,R,16,R,R,NA,NA,25.931,36snp1indel55holes,NA,NA,NA,NA,1,S,S,0,NA,NA
SRR16347310,WGS,253,255124309,PRJNA771404,SAMN22135191,"Microbe\, viral or environmental",111138247,MASSACHUSETTS GENERAL HOSPITAL,2017-03,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX12624567,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-2311,rectal,Efm-109,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-109,Isolate,SRP341454,not available,Derivation,rectal,117,32,R,R,485A,32,R,R,112.263,0 snps,124.278,112.833,34snp,92.887,0 snps,105.258,133.354,NA,NA,NA,NA,NA,NA,NA,S,S,NA,NA,NA,NA,126.423,0 snps,50.224,2snp,104.365,0 snps,8,R,R,8,R,R,Y,I,16,R,R,16,R,R,NA,NA,50.733,55snp1indel,NA,NA,NA,NA,2,S,S,0,NA,NA
SRR16347311,WGS,280,203838505,PRJNA771404,SAMN22135190,"Microbe\, viral or environmental",85641074,MASSACHUSETTS GENERAL HOSPITAL,2017-03,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12624566,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-278,rectal,Efm-108,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-108,Isolate,SRP341454,not available,Derivation,rectal,1032,32,R,R,485A,32,R,R,128.361,1snp,159.141,110.928,32snp2indel,99.465,1snp,83.442,128.035,NA,NA,NA,NA,NA,NA,NA,S,S,33.558,129holes,NA,NA,110.761,1snp,15.82,2snp,114.449,0 snps,8,R,R,8,R,R,Y,I,16,R,R,16,R,R,21.107,1snp34holes,29.105,35snp170holes,NA,NA,NA,NA,2,S,S,0,NA,NA
SRR16347312,WGS,289,141858111,PRJNA771404,SAMN22135189,"Microbe\, viral or environmental",54631313,MASSACHUSETTS GENERAL HOSPITAL,2017-03,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12624565,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-14125,"abscess\, perirectal",Efm-107,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-107,Isolate,SRP341454,not available,Derivation,"abscess, perirectal",17,NA,R,R,485A,NA,R,R,63.798,1snp,107.951,79.302,33snp1indel,61.498,1snp,60.468,86.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.148,139holes,NA,NA,70.181,1snp,13.496,2snp,79.729,1indel,NA,NA,R,NA,R,R,Y,R,NA,R,R,NA,R,R,NA,NA,35.684,37snp1indel137holes,NA,NA,559.129,3snp,NA,S,S,0,NA,NA
SRR16347313,WGS,279,324811882,PRJNA771404,SAMN22135188,"Microbe\, viral or environmental",138999244,MASSACHUSETTS GENERAL HOSPITAL,2017-03,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12624564,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-3590,stool,Efm-106,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-106,Isolate,SRP341454,not available,Derivation,stool,736,32,R,R,485A,32,R,R,150.259,1snp,185.796,136.456,33snp1indel,140.77,0 snps,105.268,175.638,NA,NA,NA,NA,NA,NA,NA,S,S,NA,NA,NA,NA,144.226,0 snps,35.398,2snp,146.164,1indel,8,R,R,8,R,R,R,R,16,R,R,16,R,R,56.176,1snp34holes,66.94,37snp95holes,NA,NA,NA,NA,2,S,S,0,NA,NA
SRR16347314,WGS,280,445957650,PRJNA771404,SAMN22135187,"Microbe\, viral or environmental",190139241,MASSACHUSETTS GENERAL HOSPITAL,2017-03,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX12624563,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-842,rectal,Efm-105,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-105,Isolate,SRP341454,not available,Derivation,rectal,412,32,R,R,485A,32,R,R,313.066,1snp,363.212,258.203,34snp,258.794,0 snps,231.119,334.862,NA,NA,NA,NA,NA,NA,NA,S,S,NA,NA,NA,NA,265.692,0 snps,48.802,2snp,280.905,1indel13holes,8,R,R,8,R,R,Y,R,16,R,R,16,R,R,68.657,1snp34holes,142.7,15snp,NA,NA,NA,NA,2,S,S,0,NA,NA
SRR16347315,WGS,282,140167726,PRJNA771404,SAMN22135186,"Microbe\, viral or environmental",58547100,MASSACHUSETTS GENERAL HOSPITAL,2017-03,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12624562,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-21490,stool,Efm-104,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-104,Isolate,SRP341454,not available,Derivation,stool,750,32,R,R,485A,32,R,R,62.317,1snp,92.674,62.092,34snp,60.244,0 snps,48.871,76.407,NA,NA,NA,NA,NA,NA,NA,S,S,NA,NA,NA,NA,75.317,0 snps,18.318,2snp,62.579,0 snps,8,R,R,8,R,R,R,R,1,S,S,0.5,S,S,NA,NA,NA,NA,NA,NA,756.715,2snp,2,S,S,0,NA,NA
SRR16347316,WGS,262,1429027210,PRJNA771404,SAMN22135185,"Microbe\, viral or environmental",639843635,MASSACHUSETTS GENERAL HOSPITAL,2017-03,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX12624561,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-6917,"wound\, sacral",Efm-103,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-103,Isolate,SRP341454,not available,Derivation,"wound, sacral",412,32,R,R,485A,32,R,R,747.223,1snp,896.782,809.21,33snp1indel,1232.323,0 snps,713.644,977.211,NA,NA,NA,NA,NA,NA,NA,S,S,680.747,129holes,NA,NA,863.995,0 snps,270.533,2snp,1222.892,1indel,8,R,R,8,R,R,Y,R,16,R,R,16,R,R,333.033,1snp34holes,273.806,67snp,NA,NA,NA,NA,1,S,S,0,NA,NA
SRR16347317,WGS,262,664703837,PRJNA771404,SAMN22135146,"Microbe\, viral or environmental",287460265,MASSACHUSETTS GENERAL HOSPITAL,2016-08,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12624898,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-7422,blood,Efm-64,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-64,Isolate,SRP341454,not available,Derivation,blood,80,32,R,R,485A,32,R,R,429.942,1snp,429.247,405.705,31snp3indel,391.52,0 snps,317.446,429.411,NA,NA,NA,NA,NA,NA,NA,R,R,208.228,1snp,NA,NA,389.861,0 snps,138.589,2snp,342.543,0 snps,8,R,R,8,R,R,Y,I,16,R,R,16,R,R,114.936,2snp34holes,227.384,16snp,NA,NA,2444.589,2snp,2,S,S,0,NA,NA
SRR16347318,WGS,245,86950033,PRJNA771404,SAMN22135183,"Microbe\, viral or environmental",36869615,MASSACHUSETTS GENERAL HOSPITAL,2017-02,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12624941,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-3328,"abscess\, pelvic",Efm-101,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-101,Isolate,SRP341454,not available,Derivation,"abscess, pelvic",412,32,R,R,485A,32,R,R,86.194,1snp,90.793,86.889,34snp,40.134,0 snps,70.673,78.636,NA,NA,NA,NA,NA,NA,NA,S,S,NA,NA,NA,NA,96.009,0 snps,12.725,2snp,44.533,1indel,8,R,R,8,R,R,Y,R,16,R,R,16,R,R,11.072,1snp34holes,24.467,13snp,NA,NA,NA,NA,2,S,S,0,NA,NA
SRR16347319,WGS,259,788446288,PRJNA771404,SAMN22135093,"Microbe\, viral or environmental",354364073,MASSACHUSETTS GENERAL HOSPITAL,2016-03,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12624940,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-16121,"blood culture\,lumen\,picc catheter\,white",Efm-11,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-11,Isolate,SRP341454,not available,Derivation,"blood culture,lumen,picc catheter,white",412,32,R,R,485A,32,R,R,705.852,1snp,762.713,754.798,32snp2indel,1067.496,0 snps,678.869,839.19,NA,NA,NA,NA,NA,NA,NA,S,S,312.274,129holes,NA,NA,813.111,0 snps,185.2,2snp,980.514,1indel,8,R,R,8,R,R,Y,R,16,R,R,16,R,R,143.371,1snp34holes,300.306,18snp,NA,NA,NA,NA,1,S,S,0,NA,NA
SRR16347320,WGS,262,276545600,PRJNA771404,SAMN22135084,"Microbe\, viral or environmental",126768688,MASSACHUSETTS GENERAL HOSPITAL,2016-02,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12624939,USA,North America,USA: Boston,Homo sapiens,Illumina MiSeq,P-10976,ascitic fluid,Efm-2,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-2,Isolate,SRP341454,not available,Derivation,ascitic fluid,17,NA,R,R,485A,NA,R,R,211.433,1snp,215.706,200.634,34snp,256.248,1snp,237.359,240.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.727,1snp,62.767,2snp,233.231,1indel,NA,NA,R,NA,R,R,Y,R,NA,R,R,NA,S,R,NA,NA,59.716,44snp1indel77holes,NA,NA,931.169,3snp,NA,S,S,0,NA,NA
SRR16347321,WGS,264,949435602,PRJNA771404,SAMN22135083,"Microbe\, viral or environmental",421726477,MASSACHUSETTS GENERAL HOSPITAL,2016-02,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX12624938,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-482,abdominal,Efm-1,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-1,Isolate,SRP341454,not available,Derivation,abdominal,214,2,S,S,485M,0.5,S,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,S,NA,NA,NA,NA,NA,NA,246.869,1snp,NA,NA,2,I,S,4,I,S,S,S,1,S,S,0.5,S,S,NA,NA,NA,NA,NA,NA,NA,NA,2,S,S,0,NA,NA
SRR16347322,WGS,252,223408008,PRJNA771404,SAMN22135182,"Microbe\, viral or environmental",95644559,MASSACHUSETTS GENERAL HOSPITAL,2017-02,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12624937,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-10460,rectal,Efm-100,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-100,Isolate,SRP341454,not available,Derivation,rectal,18,32,R,R,485A,32,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.594,1snp,69.113,64.974,60.45,74.734,63.272,S,S,NA,NA,NA,NA,174.813,0 snps,49.516,2snp,128.03,0 snps,8,R,R,8,R,R,Y,I,1,S,S,0.5,S,S,NA,NA,NA,NA,NA,NA,NA,NA,2,S,S,0,NA,NA
SRR16347323,WGS,279,188560247,PRJNA771404,SAMN22135181,"Microbe\, viral or environmental",80737783,MASSACHUSETTS GENERAL HOSPITAL,2017-02,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12624936,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-1023,rectal,Efm-99,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-99,Isolate,SRP341454,not available,Derivation,rectal,736,32,R,R,485A,32,R,R,122.253,1snp,144.903,99.316,34snp,33.019,0 snps,95.165,144.398,NA,NA,NA,NA,NA,NA,NA,S,S,NA,NA,NA,NA,84.716,0 snps,23.755,2snp8indel,93.834,1indel,8,R,R,8,R,R,R,R,16,R,R,16,R,R,33.126,1snp,33.463,37snp1indel,NA,NA,2.384,12snp30holes,2,S,S,0,NA,NA
SRR16347324,WGS,281,158172918,PRJNA771404,SAMN22135180,"Microbe\, viral or environmental",66332762,MASSACHUSETTS GENERAL HOSPITAL,2017-02,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX12624935,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-3452,rectal,Efm-98,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-98,Isolate,SRP341454,not available,Derivation,rectal,1032,32,R,R,485A,32,R,R,97.021,1snp,122.707,97.307,34snp,88.63,1snp,66.161,105.223,NA,NA,NA,NA,NA,NA,NA,S,S,NA,NA,NA,NA,91.818,1snp,18.355,2snp,85.345,0 snps,8,R,R,8,R,R,Y,I,16,R,R,16,R,R,19.047,1snp34holes,24.596,45snp112holes,NA,NA,NA,NA,2,S,S,0,NA,NA
SRR16347325,WGS,238,634018455,PRJNA771404,SAMN22135179,"Microbe\, viral or environmental",306307982,MASSACHUSETTS GENERAL HOSPITAL,2017-02,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12624934,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-8291,stool,Efm-97,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-97,Isolate,SRP341454,not available,Derivation,stool,117,32,R,R,485A,32,R,R,321.749,1snp,395.349,381.746,33snp1indel,661.156,1snp,309.274,440.163,NA,NA,NA,NA,NA,NA,NA,S,S,344.693,129holes,NA,NA,339.016,1snp,114.442,2snp,930.463,0 snps,8,R,R,8,R,R,Y,R,16,R,R,16,R,R,633.848,0 snps,640.312,34snp,NA,NA,1771.329,3snp,2,S,S,0,NA,NA
SRR16347326,WGS,254,102593771,PRJNA771404,SAMN22135178,"Microbe\, viral or environmental",43582444,MASSACHUSETTS GENERAL HOSPITAL,2017-02,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12624933,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-17201,rectal,Efm-96,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-96,Isolate,SRP341454,not available,Derivation,rectal,80*,32,R,R,485A,32,R,R,87.818,0 snps,90.398,80.066,34snp,77.785,0 snps,74.608,98.851,NA,NA,NA,NA,NA,NA,NA,R,R,10.062,1snp,NA,NA,47.585,1snp,14.911,2snp,40.027,0 snps,8,R,R,8,R,R,Y,I,16,R,R,4,S,R,NA,NA,5.073,35snp157holes,17.254,0 snps,NA,NA,2,S,S,0,NA,NA
SRR16347327,WGS,264,1413872718,PRJNA771404,SAMN22135177,"Microbe\, viral or environmental",628248081,MASSACHUSETTS GENERAL HOSPITAL,2017-02,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX12624932,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-623,"hip\,tissue",Efm-95,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-95,Isolate,SRP341454,not available,Derivation,"hip,tissue",1578,32,R,R,485A,32,R,R,562.866,0 snps,655.9,609.118,31snp3indel,824.907,0 snps,520.605,671.113,NA,NA,NA,NA,NA,NA,NA,R,R,842.84,0 snps,NA,NA,673.116,0 snps,301.405,2snp,829.032,0 snps,8,R,R,8,R,R,Y,I,1,S,S,0.5,S,S,NA,NA,NA,NA,NA,NA,NA,NA,2,S,S,0,NA,NA
SRR16347328,WGS,265,1423976454,PRJNA771404,SAMN22135176,"Microbe\, viral or environmental",631971977,MASSACHUSETTS GENERAL HOSPITAL,2017-02,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX12624931,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-22151,bile,Efm-94,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-94,Isolate,SRP341454,not available,Derivation,bile,224,2,S,S,485M,0.5,S,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,S,NA,NA,NA,NA,NA,NA,353.953,8snp,NA,NA,0.5,S,S,2,S,S,S,S,1,S,R,0.5,S,R,NA,NA,2.338,7snp155holes,NA,NA,NA,NA,2,S,S,0,NA,NA
SRR16347329,WGS,282,196348644,PRJNA771404,SAMN22135175,"Microbe\, viral or environmental",80883854,MASSACHUSETTS GENERAL HOSPITAL,2017-02,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX12624930,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-1648,abdominal,Efm-93,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-93,Isolate,SRP341454,not available,Derivation,abdominal,117,32,R,R,485A,32,R,R,90.04,0 snps,118.233,94.12,34snp,31.533,0 snps,79.601,119.727,NA,NA,NA,NA,NA,NA,NA,R,S,16.851,140holes,NA,NA,102.912,0 snps,17.175,2snp,61.53,0 snps,8,R,R,8,R,R,Y,I,16,R,R,8,I,R,NA,NA,10.935,33snp,NA,NA,45.831,2snp,2,S,S,0,NA,NA
SRR16347330,WGS,265,666924753,PRJNA771404,SAMN22135174,"Microbe\, viral or environmental",291879321,MASSACHUSETTS GENERAL HOSPITAL,2017-01,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX12624929,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-11284,groin,Efm-92,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-92,Isolate,SRP341454,not available,Derivation,groin,1578,32,R,R,485A,32,R,R,259.36,0 snps,294.963,252.705,34snp,290.014,0 snps,233.053,272.412,NA,NA,NA,NA,NA,NA,NA,S,S,NA,NA,NA,NA,NA,NA,132.76,2snp,NA,NA,8,R,R,8,R,R,Y,I,1,S,S,0.5,S,S,NA,NA,NA,NA,NA,NA,NA,NA,2,S,S,0,NA,NA
SRR16347331,WGS,247,170858730,PRJNA771404,SAMN22135173,"Microbe\, viral or environmental",74274111,MASSACHUSETTS GENERAL HOSPITAL,2017-01,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX12624928,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-17612,"drainage\, LLQ",Efm-91,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-91,Isolate,SRP341454,not available,Derivation,"drainage, LLQ",117,32,R,R,485A,32,R,R,102.693,0 snps,85.852,88.118,34snp,59.671,0 snps,65.455,87.883,NA,NA,NA,NA,NA,NA,NA,S,S,NA,NA,NA,NA,99.859,0 snps,42.92,2snp,70.21,0 snps,8,R,R,8,R,R,Y,I,16,R,R,8,I,R,NA,NA,30.075,56snp,NA,NA,NA,NA,2,S,S,0,NA,NA
SRR16347332,WGS,261,1226618604,PRJNA771404,SAMN22135092,"Microbe\, viral or environmental",552742363,MASSACHUSETTS GENERAL HOSPITAL,2016-03,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX12624927,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-6278,"blood culture\,subclavian\,triple lumen catheter",Efm-10,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-10,Isolate,SRP341454,not available,Derivation,"blood culture,subclavian,triple lumen catheter",736,32,R,R,485A,32,R,R,580.069,1snp,698.744,643.697,31snp3indel,963.498,0 snps,509.574,739.717,NA,NA,NA,NA,NA,NA,NA,S,S,NA,NA,NA,NA,693.687,0 snps,296.675,2snp,946.504,1indel,8,R,R,8,R,R,R,R,16,R,R,16,R,R,362.288,1snp34holes,287.111,65snp2indel,NA,NA,NA,NA,2,S,S,0,NA,NA
SRR16347333,WGS,249,139163561,PRJNA771404,SAMN22135172,"Microbe\, viral or environmental",59908097,MASSACHUSETTS GENERAL HOSPITAL,2017-01,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12624926,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-13688,"skin\, shin ulcer",Efm-90,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-90,Isolate,SRP341454,not available,Derivation,"skin, shin ulcer",736,32,R,R,485A,32,R,R,103.519,1snp,105.531,97.49,33snp1indel,60.195,0 snps,77.786,104.459,NA,NA,NA,NA,NA,NA,NA,S,S,NA,NA,NA,NA,108.804,0 snps,26.831,2snp,63.738,1indel,8,R,R,8,R,R,R,R,16,R,R,16,R,R,22.27,1snp34holes,21.002,59snp11holes,NA,NA,NA,NA,2,S,S,0,NA,NA
SRR16347334,WGS,278,221779995,PRJNA771404,SAMN22135171,"Microbe\, viral or environmental",95242667,MASSACHUSETTS GENERAL HOSPITAL,2016-12,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12624925,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-9991,rectal,Efm-89,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-89,Isolate,SRP341454,not available,Derivation,rectal,17,32,R,R,485A,32,R,R,104.933,1snp,127.871,103.064,33snp1indel,97.683,1snp,126.251,185.307,NA,NA,NA,NA,NA,NA,NA,S,S,33.088,129holes,NA,NA,103.607,1snp,22.567,2snp,92.9,1indel,8,R,R,8,R,R,Y,R,16,R,R,8,I,R,NA,NA,34.748,42snp1indel87holes,NA,NA,26.304,3snp,2,S,S,0,NA,NA
SRR16347335,WGS,279,245409199,PRJNA771404,SAMN22135170,"Microbe\, viral or environmental",104861171,MASSACHUSETTS GENERAL HOSPITAL,2016-12,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX12624924,USA,North America,USA: Boston,Homo sapiens,NextSeq 500,P-787,rectal,Efm-88,PAIRED,RANDOM,GENOMIC,Enterococcus faecium,ILLUMINA,2021-10-15T00:00:00Z,Efm-88,Isolate,SRP341454,not available,Derivation,rectal,18,32,R,R,485A,32,R,R,2.064,2snp48holes,3.784,NA,NA,3.998,1snp,NA,3.009,37.916,1snp,35.582,37.175,35.566,42.498,40.673,R,R,2.538,2snp31holes,NA,NA,139.294,0 snps,22.16,2snp,123.971,0 snps,8,R,R,8,R,R,Y,I,1,S,S,0.5,S,S,NA,NA,NA,NA,NA,NA,NA,NA,2,S,S,0,NA,NA
