data_source,sample_name,isolate_name,fraction,CIP,CLI,CXM,ERY,GEN,LEV,MET,MOX,OXA,PEN,TET,run_accession
patric,SAMN02404382,1422799.3,train,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,SRR1342328
patric,SAMN02404383,1422800.3,train,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,SRR1326973
patric,SAMN02404383,1422800.3,train,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,SRR1342386
patric,SAMN02404384,1422801.3,train,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,SRR1328278
patric,SAMN02404384,1422801.3,train,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,SRR1342119
patric,SAMN02404385,1422802.3,train,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,SRR1326204
patric,SAMN02404385,1422802.3,train,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,SRR1340406
patric,SAMN02404386,1422803.3,train,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,SRR1329273
patric,SAMN02404386,1422803.3,train,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,SRR1344685
patric,SAMN02404387,1422804.3,train,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,SRR1329225
patric,SAMN02404387,1422804.3,train,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,SRR1346373
patric,SAMN02404388,1422805.3,train,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,SRR1330228
patric,SAMN02404388,1422805.3,train,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,SRR1330401
patric,SAMN02404389,1422806.3,train,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,SRR1303298
patric,SAMN02404390,1422807.3,train,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,SRR1330211
patric,SAMN02404390,1422807.3,train,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,SRR1330248
patric,SAMN02404392,1422809.3,train,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,SRR1303267
patric,SAMN02404393,1422810.3,train,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,SRR1329269
patric,SAMN02404393,1422810.3,train,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,SRR1342145
patric,SAMN02404393,1422810.3,train,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,SRR1342170
patric,SAMN02404393,1422810.3,train,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,SRR1346375
patric,SAMN02404395,1422812.3,train,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,SRR1326986
patric,SAMN02404395,1422812.3,train,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,SRR1342167
patric,SAMN02404395,1422812.3,train,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,SRR1346336
patric,SAMN02404395,1422812.3,train,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,SRR1347545
patric,SAMN02404396,1422813.3,train,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,SRR1303636
patric,SAMN02649746,1280.7274,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177879
patric,SAMN02649748,1280.7278,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177881
patric,SAMN02649749,1280.7281,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177882
patric,SAMN02649750,1280.7286,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177883
patric,SAMN02649751,1280.7288,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177884
patric,SAMN02649752,1280.7287,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177885
patric,SAMN02649754,1280.7293,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177887
patric,SAMN02649755,1280.7292,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177888
patric,SAMN02649756,1280.7294,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177889
patric,SAMN02649757,1280.7295,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177890
patric,SAMN02649758,1280.7296,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177891
patric,SAMN02649759,1280.7297,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177892
patric,SAMN02649760,1280.7308,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177893
patric,SAMN02649762,1280.7315,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177895
patric,SAMN02649763,1280.7316,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177896
patric,SAMN02649764,1280.7319,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177897
patric,SAMN02649765,1280.7321,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177898
patric,SAMN02649766,1280.7324,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177899
patric,SAMN02649767,1280.7325,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177900
patric,SAMN02649769,1280.7273,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177902
patric,SAMN02649770,1280.7277,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177903
patric,SAMN02649771,1280.7279,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177904
patric,SAMN02649773,1280.7282,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177906
patric,SAMN02649774,1280.7283,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177907
patric,SAMN02649775,1280.7284,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177908
patric,SAMN02649776,1280.7285,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177909
patric,SAMN02649778,1280.7289,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177911
patric,SAMN02649779,1280.7291,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177912
patric,SAMN02649780,1280.7299,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177913
patric,SAMN02649781,1280.7301,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177914
patric,SAMN02649783,1280.7302,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177916
patric,SAMN02649784,1280.7303,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177917
patric,SAMN02649785,1280.7304,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177918
patric,SAMN02649786,1280.7305,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177919
patric,SAMN02649787,1280.7306,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177920
patric,SAMN02649788,1280.7307,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177921
patric,SAMN02649789,1280.7309,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177922
patric,SAMN02649790,1280.7312,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177923
patric,SAMN02649791,1280.7311,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177924
patric,SAMN02649792,1280.7313,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177925
patric,SAMN02649793,1280.7314,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177926
patric,SAMN02649794,1280.7318,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177927
patric,SAMN02649795,1280.7317,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177928
patric,SAMN02649797,1280.7322,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177930
patric,SAMN02649798,1280.7323,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177931
patric,SAMN02649799,1280.7326,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177932
patric,SAMN02649802,1280.7257,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177935
patric,SAMN02649803,1280.7258,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177936
patric,SAMN02649804,1280.7259,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177937
patric,SAMN02649806,1280.7261,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177939
patric,SAMN02649807,1280.7263,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177940
patric,SAMN02649808,1280.7269,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177941
patric,SAMN02649809,1280.7271,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177942
patric,SAMN02649811,1280.7272,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177944
patric,SAMN02649812,1280.7276,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177945
patric,SAMN02649813,1280.7275,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177946
patric,SAMN02649814,1280.7298,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR1177947
patric,SAMN03648746,1280.8239,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,SRR2101499
patric,SAMN04456593,1280.19784,train,R,S,NA,S,S,R,NA,NA,NA,NA,S,SRR3168638
patric,SAMN04901605,1280.16558,train,NA,R,NA,R,S,R,NA,NA,R,R,S,SRR4417439
patric,SAMN04901605,1280.16558,train,NA,R,NA,R,S,R,NA,NA,R,R,S,SRR6994965
patric,SAMN04901605,1280.16558,train,NA,R,NA,R,S,R,NA,NA,R,R,S,SRR6994966
patric,SAMN04901605,1280.16558,train,NA,R,NA,R,S,R,NA,NA,R,R,S,SRR6994967
patric,SAMN04901606,1280.16551,test,NA,S,NA,R,S,R,NA,NA,R,R,S,SRR4417440
patric,SAMN04901606,1280.16551,test,NA,S,NA,R,S,R,NA,NA,R,R,S,SRR6985636
patric,SAMN04901606,1280.16551,test,NA,S,NA,R,S,R,NA,NA,R,R,S,SRR6985637
patric,SAMN04901606,1280.16551,test,NA,S,NA,R,S,R,NA,NA,R,R,S,SRR6985638
patric,SAMN04901607,1280.19786,test,NA,S,NA,S,S,R,NA,NA,R,R,S,SRR4417445
patric,SAMN04901608,1280.16762,train,NA,R,NA,R,S,R,NA,NA,R,R,S,SRR4417446
patric,SAMN04901608,1280.16762,train,NA,R,NA,R,S,R,NA,NA,R,R,S,SRR6985646
patric,SAMN04901608,1280.16762,train,NA,R,NA,R,S,R,NA,NA,R,R,S,SRR6985647
patric,SAMN04901611,1280.16761,train,NA,S,NA,NA,R,R,NA,NA,R,R,R,SRR4417449
patric,SAMN04901611,1280.16761,train,NA,S,NA,NA,R,R,NA,NA,R,R,R,SRR6994982
patric,SAMN04901611,1280.16761,train,NA,S,NA,NA,R,R,NA,NA,R,R,R,SRR6994983
patric,SAMN04901611,1280.16761,train,NA,S,NA,NA,R,R,NA,NA,R,R,R,SRR6994984
patric,SAMN04901612,1280.16569,test,NA,S,NA,S,S,S,NA,NA,S,R,S,SRR4417450
patric,SAMN04901612,1280.16569,test,NA,S,NA,S,S,S,NA,NA,S,R,S,SRR6985644
patric,SAMN04901612,1280.16569,test,NA,S,NA,S,S,S,NA,NA,S,R,S,SRR6985645
patric,SAMN04901613,1280.16549,test,NA,S,NA,S,S,R,NA,NA,R,R,S,SRR4417451
patric,SAMN04901613,1280.16549,test,NA,S,NA,S,S,R,NA,NA,R,R,S,SRR6985650
patric,SAMN04901613,1280.16549,test,NA,S,NA,S,S,R,NA,NA,R,R,S,SRR6985651
patric,SAMN04901615,1280.16556,test,NA,S,NA,R,S,R,NA,NA,R,R,S,SRR4417441
patric,SAMN04901615,1280.16556,test,NA,S,NA,R,S,R,NA,NA,R,R,S,SRR6985723
patric,SAMN04901615,1280.16556,test,NA,S,NA,R,S,R,NA,NA,R,R,S,SRR6985724
patric,SAMN04901616,1280.16566,test,NA,S,NA,R,S,S,NA,NA,R,R,S,SRR4417442
patric,SAMN04901616,1280.16566,test,NA,S,NA,R,S,S,NA,NA,R,R,S,SRR6985654
patric,SAMN04901616,1280.16566,test,NA,S,NA,R,S,S,NA,NA,R,R,S,SRR6985655
patric,SAMN04901617,1280.16759,train,NA,R,NA,R,S,R,NA,NA,R,R,S,SRR4417443
patric,SAMN04901617,1280.16759,train,NA,R,NA,R,S,R,NA,NA,R,R,S,SRR6985733
patric,SAMN04901617,1280.16759,train,NA,R,NA,R,S,R,NA,NA,R,R,S,SRR6985734
patric,SAMN04901618,1280.16568,train,NA,R,NA,R,S,R,NA,NA,R,R,S,SRR4417444
patric,SAMN04901618,1280.16568,train,NA,R,NA,R,S,R,NA,NA,R,R,S,SRR6985725
patric,SAMN04901618,1280.16568,train,NA,R,NA,R,S,R,NA,NA,R,R,S,SRR6985726
patric,SAMN04901618,1280.16568,train,NA,R,NA,R,S,R,NA,NA,R,R,S,SRR6985727
patric,SAMN06311511,1280.19785,train,S,S,NA,S,S,S,NA,NA,NA,R,S,SRR5237408
patric,SAMN06703207,1280.19793,test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SRR5432021
patric,SAMN07291554,1280.1638600000001,train,NA,R,NA,R,S,R,NA,NA,S,S,S,SRR6985700
patric,SAMN07291554,1280.1638600000001,train,NA,R,NA,R,S,R,NA,NA,S,S,S,SRR6985701
patric,SAMN07291555,1280.16384,train,NA,S,NA,S,S,R,NA,NA,S,R,S,SRR6995005
patric,SAMN07291555,1280.16384,train,NA,S,NA,S,S,R,NA,NA,S,R,S,SRR6995006
patric,SAMN07291557,1280.16385,train,NA,S,NA,S,S,S,NA,NA,S,R,S,SRR6995007
patric,SAMN07291557,1280.16385,train,NA,S,NA,S,S,S,NA,NA,S,R,S,SRR6995008
patric,SAMN07291558,1280.16387,train,NA,R,NA,R,S,R,NA,NA,S,R,S,SRR6985702
patric,SAMN07291558,1280.16387,train,NA,R,NA,R,S,R,NA,NA,S,R,S,SRR6985703
patric,SAMN07291559,1280.16061,train,NA,S,NA,S,S,R,NA,NA,S,R,S,SRR6985704
patric,SAMN07291559,1280.16061,train,NA,S,NA,S,S,R,NA,NA,S,R,S,SRR6985705
patric,SAMN07291560,1280.16555,train,NA,R,NA,R,S,R,NA,NA,S,R,S,SRR6985706
patric,SAMN07291560,1280.16555,train,NA,R,NA,R,S,R,NA,NA,S,R,S,SRR6985707
patric,SAMN07291561,1280.16567,train,NA,R,NA,R,S,R,NA,NA,S,R,S,SRR6985708
patric,SAMN07291561,1280.16567,train,NA,R,NA,R,S,R,NA,NA,S,R,S,SRR6985709
patric,SAMN07291562,1280.16557,train,NA,R,NA,R,S,R,NA,NA,S,R,S,SRR6985710
patric,SAMN07291562,1280.16557,train,NA,R,NA,R,S,R,NA,NA,S,R,S,SRR6985711
patric,SAMN07291563,1280.16552,train,NA,R,NA,R,S,S,NA,NA,S,R,R,SRR6985739
patric,SAMN07291563,1280.16552,train,NA,R,NA,R,S,S,NA,NA,S,R,R,SRR6985740
patric,SAMN07291564,1280.16553,train,NA,S,NA,S,S,S,NA,NA,S,R,S,SRR6995017
patric,SAMN07291564,1280.16553,train,NA,S,NA,S,S,S,NA,NA,S,R,S,SRR6995018
patric,SAMN07291565,1280.16548,train,NA,R,NA,R,S,S,NA,NA,R,R,S,SRR6985712
patric,SAMN07291565,1280.16548,train,NA,R,NA,R,S,S,NA,NA,R,R,S,SRR6985713
patric,SAMN07291566,1280.16554,train,NA,S,NA,R,S,S,NA,NA,R,R,S,SRR6985714
patric,SAMN07291566,1280.16554,train,NA,S,NA,R,S,S,NA,NA,R,R,S,SRR6985715
patric,SAMN07291567,1280.17671,train,NA,R,NA,R,R,R,NA,NA,R,R,S,SRR6985716
patric,SAMN07291567,1280.17671,train,NA,R,NA,R,R,R,NA,NA,R,R,S,SRR6985717
patric,SAMN07291568,1280.16768,train,NA,S,NA,R,S,S,NA,NA,R,R,S,SRR6995019
patric,SAMN07291568,1280.16768,train,NA,S,NA,R,S,S,NA,NA,R,R,S,SRR6995020
patric,SAMN07291569,1280.17656,train,NA,R,NA,R,S,S,NA,NA,R,R,S,SRR6985718
patric,SAMN07291569,1280.17656,train,NA,R,NA,R,S,S,NA,NA,R,R,S,SRR6985719
patric,SAMN08456629,1280.15938,train,S,S,NA,S,S,S,NA,NA,S,NA,S,SRR7795233
patric,SAMN08456633,1280.16436,train,S,R,NA,S,S,S,NA,NA,S,NA,S,SRR7795230
patric,SAMN08456648,1280.15939,test,S,S,NA,S,NA,NA,NA,NA,NA,NA,S,SRR7795229
patric,SAMN08456651,1280.16052,train,S,S,NA,S,S,S,NA,NA,S,NA,S,SRR7795232
patric,SAMN08456662,1280.16051,train,S,S,NA,S,S,S,NA,NA,S,NA,S,SRR7795231
patric,SAMN09428900,1280.16763,train,R,R,NA,NA,NA,R,NA,NA,R,R,NA,SRR8756094
patric,SAMEA3448840,1280.1129,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069917
patric,SAMEA3448849,1280.1118,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069926
patric,SAMEA3448857,1280.1128,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069934
patric,SAMEA3448866,1280.1127,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069943
patric,SAMEA3448890,1280.1105,train,NA,R,NA,R,S,S,NA,NA,S,R,NA,ERR1069977
patric,SAMEA3448893,1280.1117,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069980
patric,SAMEA3448897,1280.1125,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069984
patric,SAMEA3448909,1280.1171,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069996
patric,SAMEA3448930,1280.1123,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070017
patric,SAMEA3448937,1280.1103,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070024
patric,SAMEA3448938,1280.1116,test,NA,S,NA,S,S,S,NA,NA,S,S,NA,ERR1070025
patric,SAMEA3448947,1280.1104,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070034
patric,SAMEA3448954,1280.1122,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070041
patric,SAMEA3448985,1280.117,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069838
patric,SAMEA3448993,1280.1135,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069846
patric,SAMEA3449018,1280.1133,train,NA,R,NA,R,S,S,NA,NA,S,R,NA,ERR1069871
patric,SAMEA3449025,1280.1119,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069878
patric,SAMEA3449027,1280.1132,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069880
patric,SAMEA3449041,1280.1131,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069894
patric,SAMEA3449053,1280.113,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069906
patric,SAMEA3449057,1280.1121,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070057
patric,SAMEA3449065,1280.1115,train,NA,S,NA,S,S,S,NA,NA,S,S,NA,ERR1070065
patric,SAMEA3449143,1280.1172,train,NA,R,NA,R,S,S,NA,NA,S,R,NA,ERR1070143
patric,SAMEA3449144,1280.112,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070144
patric,SAMN02403975,1422392.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1330205
patric,SAMN02403975,1422392.3,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,SRR1346333
patric,SAMN02700075,1280.335,train,S,S,NA,S,S,NA,NA,NA,NA,R,R,SRR1206476
patric,SAMN02700075,1280.335,train,S,S,NA,S,S,NA,NA,NA,NA,R,R,SRR1206477
patric,SAMN02700075,1280.335,train,S,S,NA,S,S,NA,NA,NA,NA,R,R,SRR1206478
patric,SAMN04901609,1280.1655,train,NA,R,NA,R,R,R,NA,NA,R,R,R,SRR4417447
patric,SAMN04901609,1280.1655,train,NA,R,NA,R,R,R,NA,NA,R,R,R,SRR6985639
patric,SAMN04901609,1280.1655,train,NA,R,NA,R,R,R,NA,NA,R,R,R,SRR6985640
patric,SAMN04901610,1280.1657,test,NA,R,NA,R,S,R,NA,NA,R,R,S,SRR4417448
patric,SAMN04901610,1280.1657,test,NA,R,NA,R,S,R,NA,NA,R,R,S,SRR6985641
patric,SAMN04901610,1280.1657,test,NA,R,NA,R,S,R,NA,NA,R,R,S,SRR6985642
patric,SAMN04901610,1280.1657,test,NA,R,NA,R,S,R,NA,NA,R,R,S,SRR6985643
patric,SAMN04901614,1280.1676,train,NA,R,NA,R,S,R,NA,NA,R,R,S,SRR4417452
patric,SAMN04901614,1280.1676,train,NA,R,NA,R,S,R,NA,NA,R,R,S,SRR6985720
patric,SAMN04901614,1280.1676,train,NA,R,NA,R,S,R,NA,NA,R,R,S,SRR6985721
patric,SAMN04901614,1280.1676,train,NA,R,NA,R,S,R,NA,NA,R,R,S,SRR6985722
bradley_sa,ERS397506,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418318
bradley_sa,ERS397507,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418319
bradley_sa,ERS397508,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418320
bradley_sa,ERS397509,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418321
bradley_sa,ERS397510,NA,test,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418322
bradley_sa,ERS397511,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418323
bradley_sa,ERS397512,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418324
bradley_sa,ERS397513,NA,test,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418325
bradley_sa,ERS397514,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418326
bradley_sa,ERS397515,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418327
bradley_sa,ERS397516,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418328
bradley_sa,ERS397517,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418329
bradley_sa,ERS397518,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418330
bradley_sa,ERS397519,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418331
bradley_sa,ERS397520,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418332
bradley_sa,ERS397521,NA,test,R,R,NA,R,S,NA,R,NA,NA,R,R,ERR418333
bradley_sa,ERS397522,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418334
bradley_sa,ERS397523,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418335
bradley_sa,ERS397524,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418336
bradley_sa,ERS397525,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418337
bradley_sa,ERS397526,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418338
bradley_sa,ERS397527,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418339
bradley_sa,ERS397528,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418340
bradley_sa,ERS397529,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418341
bradley_sa,ERS397530,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418342
bradley_sa,ERS397531,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418343
bradley_sa,ERS397532,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418344
bradley_sa,ERS397533,NA,train,R,S,NA,S,S,NA,R,NA,NA,R,S,ERR418345
bradley_sa,ERS397534,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418346
bradley_sa,ERS397535,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418347
bradley_sa,ERS397536,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418348
bradley_sa,ERS397537,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418349
bradley_sa,ERS397538,NA,train,R,S,NA,S,S,NA,R,NA,NA,R,S,ERR418350
bradley_sa,ERS397539,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418351
bradley_sa,ERS397540,NA,train,R,S,NA,S,S,NA,R,NA,NA,R,S,ERR418352
bradley_sa,ERS397541,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418353
bradley_sa,ERS397542,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418354
bradley_sa,ERS397543,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418355
bradley_sa,ERS397544,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418356
bradley_sa,ERS397545,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418357
bradley_sa,ERS397546,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418358
bradley_sa,ERS397547,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418359
bradley_sa,ERS397548,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,R,ERR418360
bradley_sa,ERS397549,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418361
bradley_sa,ERS397550,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418362
bradley_sa,ERS397551,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418363
bradley_sa,ERS397552,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418364
bradley_sa,ERS397553,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418365
bradley_sa,ERS397554,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418366
bradley_sa,ERS397555,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418367
bradley_sa,ERS397556,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418368
bradley_sa,ERS397557,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418369
bradley_sa,ERS397558,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418370
bradley_sa,ERS397559,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418371
bradley_sa,ERS397560,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418372
bradley_sa,ERS397561,NA,train,S,S,NA,S,S,NA,S,NA,NA,R,S,ERR418373
bradley_sa,ERS397562,NA,train,R,S,NA,S,S,NA,R,NA,NA,R,S,ERR418374
bradley_sa,ERS397563,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418375
bradley_sa,ERS397564,NA,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418376
bradley_sa,ERS397565,NA,train,R,NA,NA,R,S,NA,R,NA,NA,R,S,ERR418377
