PATRIC ID,Run Accession,Genome Name,Publication,Ampicillin,Amoxicillin-Clavulanate,Ceftriaxone,Chloramphenicol,Sulfisoxazole,Cefoxitin,Gentamycin,Kanamycin,Streptomycin,Tetracycline,Ceftiofur
590.13947,SRR3664839,Salmonella enterica SRR3664839,30333126,<=1,<=1,<=0.25,4,>256,2,>16,16,>64,<=4,1
590.13957,SRR3664841,Salmonella enterica SRR3664841,30333126,>32,>32,32,4,32,>32,0.5,<=8,>64,16,>8
590.13984,SRR3664843,Salmonella enterica SRR3664843,30333126,<=1,<=1,<=0.25,4,32,4,1,<=8,,<=4,1
590.14014,SRR3664846,Salmonella enterica SRR3664846,30333126,<=1,<=1,<=0.25,4,64,2,0.5,<=8,>64,<=4,0.5
590.14047,SRR3664848,Salmonella enterica SRR3664848,30333126,<=1,<=1,<=0.25,8,>256,2,0.5,<=8,,>32,0.5
590.14102,SRR3664853,Salmonella enterica SRR3664853,30333126,>32,>32,16,8,32,>32,0.5,>64,,<=4,>8
590.17802,SRR3664856,Salmonella enterica SRR3664856,30333126,<=1,<=1,<=0.25,4,32,2,0.5,<=8,>64,<=4,0.5
590.17806,SRR3664857,Salmonella enterica SRR3664857,30333126,<=1,<=1,<=0.25,8,<=16,2,0.5,<=8,,<=4,0.5
590.17856,SRR3664859,Salmonella enterica SRR3664859,30333126,>32,8,<=0.25,8,32,4,0.5,>64,>64,<=4,1
590.14165,SRR3664861,Salmonella enterica SRR3664861,30333126,<=1,<=1,<=0.25,8,<=16,2,0.5,<=8,,<=4,0.5
590.14185,SRR3664862,Salmonella enterica SRR3664862,30333126,<=1,<=1,0.5,8,64,1,0.5,<=8,,>32,0.5
590.14201,SRR3664864,Salmonella enterica SRR3664864,30333126,>32,>32,32,>32,>256,>32,16,>64,>64,>32,>8
590.14255,SRR3664868,Salmonella enterica SRR3664868,30333126,<=1,<=1,<=0.25,8,<=16,2,0.5,<=8,,<=4,0.5
590.14309,SRR3664872,Salmonella enterica SRR3664872,30333126,>32,>32,32,8,32,>32,0.5,<=8,,<=4,>8
590.14334,SRR3664874,Salmonella enterica SRR3664874,30333126,<=1,<=1,<=0.25,4,<=16,4,<=0.25,<=8,,>32,1
590.14386,SRR3664878,Salmonella enterica SRR3664878,30333126,>32,>32,16,8,32,>32,0.5,<=8,,<=4,>8
590.14402,SRR3664879,Salmonella enterica SRR3664879,30333126,<=1,<=1,<=0.25,8,64,4,0.5,,8,<=4,1
590.14428,SRR3664882,Salmonella enterica SRR3664882,30333126,<=1,<=1,<=0.25,4,>256,2,>16,<=8,64,<=4,1
590.14452,SRR3664885,Salmonella enterica SRR3664885,30333126,<=1,<=1,<=0.25,4,32,4,0.5,,8,<=4,1
590.14506,SRR3664889,Salmonella enterica SRR3664889,30333126,>32,>32,32,8,32,>32,0.5,<=8,,<=4,>8
590.14528,SRR3664890,Salmonella enterica SRR3664890,30333126,>32,>32,16,8,32,>32,0.5,<=8,,<=4,>8
590.14541,SRR3664891,Salmonella enterica SRR3664891,30333126,>32,>32,64,>32,>256,>32,>16,>64,>64,>32,>8
590.14636,SRR3664898,Salmonella enterica SRR3664898,30333126,>32,16,<=0.25,4,>256,2,>16,<=8,>64,>32,1
590.1468,SRR3664901,Salmonella enterica SRR3664901,30333126,>32,8,<=0.25,8,>256,4,16,<=8,64,<=4,1
590.14775,SRR3664909,Salmonella enterica SRR3664909,30333126,<=1,<=1,<=0.25,8,64,2,0.5,<=8,,<=4,1
590.14793,SRR3664911,Salmonella enterica SRR3664911,30333126,<=1,<=1,<=0.25,4,>256,2,0.5,<=8,64,>32,1
590.14905,SRR3664919,Salmonella enterica SRR3664919,30333126,<=1,<=1,<=0.25,8,>256,2,>16,<=8,>64,>32,1
590.14968,SRR3664924,Salmonella enterica SRR3664924,30333126,2,<=1,<=0.25,8,>256,2,0.5,<=8,64,<=4,1
590.15034,SRR3664930,Salmonella enterica SRR3664930,30333126,2,<=1,<=0.25,8,64,2,0.5,<=8,,<=4,1
590.15043,SRR3664931,Salmonella enterica SRR3664931,30333126,>32,32,4,4,32,8,0.5,<=8,64,<=4,8
590.15058,SRR3664932,Salmonella enterica SRR3664932,30333126,>32,>32,16,4,>256,32,>16,<=8,>64,>32,>8
590.15099,SRR3664935,Salmonella enterica SRR3664935,30333126,>32,>32,32,4,>256,>32,<=0.25,<=8,,>32,>8
590.15152,SRR3664939,Salmonella enterica SRR3664939,30333126,<=1,<=1,<=0.25,8,>256,4,0.5,<=8,>64,>32,1
590.15192,SRR3664942,Salmonella enterica SRR3664942,30333126,>32,>32,16,4,>256,>32,<=0.25,<=8,,>32,>8
590.15284,SRR3664947,Salmonella enterica SRR3664947,30333126,2,<=1,<=0.25,8,<=16,2,0.5,<=8,,<=4,1
590.15306,SRR3664949,Salmonella enterica SRR3664949,30333126,<=1,<=1,<=0.25,4,>256,4,>16,>64,>64,>32,1
590.15339,SRR3664951,Salmonella enterica SRR3664951,30333126,<=1,<=1,<=0.25,8,>256,4,>16,<=8,64,<=4,1
590.15356,SRR3664952,Salmonella enterica SRR3664952,30333126,>32,8,<=0.25,4,>256,2,>16,<=8,>64,>32,0.5
590.15413,SRR3664955,Salmonella enterica SRR3664955,30333126,<=1,<=1,<=0.25,<=2,64,4,0.5,<=8,>64,<=4,1
590.15423,SRR3664956,Salmonella enterica SRR3664956,30333126,>32,8,<=0.25,4,>256,4,<=0.25,<=8,,>32,1
590.15444,SRR3664957,Salmonella enterica SRR3664957,30333126,<=1,<=1,<=0.25,8,32,2,0.5,<=8,,>32,1
590.15482,SRR3664960,Salmonella enterica SRR3664960,30333126,<=1,<=1,<=0.25,8,>256,2,<=0.25,<=8,,>32,1
590.1563,SRR3664970,Salmonella enterica SRR3664970,30333126,<=1,<=1,<=0.25,8,64,4,0.5,<=8,,<=4,1
590.15638,SRR3664971,Salmonella enterica SRR3664971,30333126,>32,8,<=0.25,8,64,4,0.5,<=8,,<=4,2
590.15658,SRR3664973,Salmonella enterica SRR3664973,30333126,>32,>32,64,8,64,>32,8,<=8,>64,>32,>8
590.15671,SRR3664974,Salmonella enterica SRR3664974,30333126,>32,>32,8,8,>256,16,0.5,<=8,,>32,>8
590.15692,SRR3664976,Salmonella enterica SRR3664976,30333126,>32,>32,16,8,>256,>32,<=0.25,<=8,>64,>32,>8
590.1572,SRR3664978,Salmonella enterica SRR3664978,30333126,>32,8,<=0.25,4,64,2,>16,<=8,>64,>32,1
590.15777,SRR3664985,Salmonella enterica SRR3664985,30333126,>32,>32,8,8,>256,32,0.5,>64,,>32,8
590.15827,SRR3664991,Salmonella enterica SRR3664991,30333126,<=1,<=1,<=0.25,8,32,16,0.5,,16,<=4,1
590.15917,SRR3664998,Salmonella enterica SRR3664998,30333126,>32,8,<=0.25,8,32,2,>16,<=8,64,>32,1
590.15937,SRR3665000,Salmonella enterica SRR3665000,30333126,>32,16,<=0.25,4,>256,2,1,,>64,>32,0.5
590.16029,SRR3665009,Salmonella enterica SRR3665009,30333126,>32,8,<=0.25,8,>256,1,>16,16,>64,>32,1
590.16047,SRR3665011,Salmonella enterica SRR3665011,30333126,>32,16,<=0.25,>32,>256,2,0.5,<=8,>64,32,1
590.16086,SRR3665014,Salmonella enterica SRR3665014,30333126,<=1,<=1,<=0.25,8,64,2,0.5,<=8,,<=4,1
590.16114,SRR3665017,Salmonella enterica SRR3665017,30333126,<=1,<=1,<=0.25,8,32,2,0.5,<=8,,<=4,1
590.16116,SRR3665018,Salmonella enterica SRR3665018,30333126,<=1,<=1,<=0.25,8,>256,4,>16,<=8,64,<=4,1
590.16154,SRR3665021,Salmonella enterica SRR3665021,30333126,<=1,<=1,<=0.25,8,64,2,1,<=8,,>32,1
590.16226,SRR3665026,Salmonella enterica SRR3665026,30333126,<=1,<=1,<=0.25,8,64,4,1,<=8,,<=4,1
590.16257,SRR3665028,Salmonella enterica SRR3665028,30333126,>32,16,<=0.25,8,64,2,>16,<=8,>64,>32,1
590.16311,SRR3665030,Salmonella enterica SRR3665030,30333126,<=1,<=1,<=0.25,8,32,2,<=0.25,<=8,>64,>32,0.5
590.16399,SRR3665037,Salmonella enterica SRR3665037,30333126,>32,8,<=0.25,8,64,2,>16,<=8,64,>32,1
590.1646,SRR3665042,Salmonella enterica SRR3665042,30333126,4,2,<=0.25,16,64,32,<=0.25,,4,<=4,2
590.16585,SRR3665054,Salmonella enterica SRR3665054,30333126,<=1,<=1,<=0.25,4,<=16,2,<=0.25,,64,>32,1
590.16706,SRR3665063,Salmonella enterica SRR3665063,30333126,>32,8,<=0.25,8,32,2,0.5,<=8,,>32,1
590.16719,SRR3665064,Salmonella enterica SRR3665064,30333126,2,<=1,<=0.25,8,>256,2,0.5,<=8,>64,>32,1
590.16747,SRR3665067,Salmonella enterica SRR3665067,30333126,<=1,<=1,<=0.25,4,64,2,<=0.25,<=8,,<=4,1
590.16769,SRR3665069,Salmonella enterica SRR3665069,30333126,>32,8,<=0.25,4,32,2,>16,<=8,64,>32,1
590.16799,SRR3665071,Salmonella enterica SRR3665071,30333126,<=1,<=1,<=0.25,8,32,2,0.5,<=8,,<=4,1
590.16809,SRR3665072,Salmonella enterica SRR3665072,30333126,>32,32,16,>32,>256,32,0.5,<=8,64,<=4,>8
590.16827,SRR3665073,Salmonella enterica SRR3665073,30333126,<=1,<=1,<=0.25,8,64,2,0.5,<=8,,<=4,1
590.16858,SRR3665076,Salmonella enterica SRR3665076,30333126,>32,16,<=0.25,8,32,2,>16,<=8,>64,>32,1
590.16896,SRR3665079,Salmonella enterica SRR3665079,30333126,>32,>32,16,4,<=16,32,0.5,>64,>64,>32,>8
590.16904,SRR3665080,Salmonella enterica SRR3665080,30333126,>32,>32,16,8,32,>32,0.5,>64,>64,>32,>8
590.13018,SRR3665086,Salmonella enterica SRR3665086,30333126,>32,8,<=0.25,8,32,2,>16,<=8,64,<=4,1
590.13026,SRR3665087,Salmonella enterica SRR3665087,30333126,>32,16,<=0.25,8,>256,2,>16,>64,>64,>32,1
590.13103,SRR3665092,Salmonella enterica SRR3665092,30333126,>32,>32,64,32,>256,>32,>16,>64,>64,>32,>8
590.13135,SRR3665094,Salmonella enterica SRR3665094,30333126,>32,>32,16,8,>256,>32,0.5,,>64,>32,>8
590.13155,SRR3665097,Salmonella enterica SRR3665097,30333126,<=1,<=1,<=0.25,4,>256,4,<=0.25,,8,>32,1
590.13173,SRR3665098,Salmonella enterica SRR3665098,30333126,>32,>32,8,4,>256,32,<=0.25,<=8,,>32,>8
590.13199,SRR3665101,Salmonella enterica SRR3665101,30333126,>32,32,8,8,>256,32,0.5,<=8,64,>32,8
590.13216,SRR3665102,Salmonella enterica SRR3665102,30333126,>32,8,<=0.25,4,>256,1,<=0.25,,8,>32,0.5
590.13226,SRR3665103,Salmonella enterica SRR3665103,30333126,>32,>32,32,8,>256,>32,2,>64,>64,>32,>8
590.13255,SRR3665105,Salmonella enterica SRR3665105,30333126,>32,>32,16,8,>256,>32,<=0.25,>64,,>32,>8
590.1333,SRR3665111,Salmonella enterica SRR3665111,30333126,<=1,4,<=0.25,4,>256,2,>16,16,>64,>32,1
590.13356,SRR3665114,Salmonella enterica SRR3665114,30333126,<=1,<=1,<=0.25,8,>256,4,>16,<=8,64,>32,1
590.13373,SRR3665115,Salmonella enterica SRR3665115,30333126,>32,>32,<=0.25,8,32,2,<=0.25,,<=2,>32,1
590.13423,SRR3665121,Salmonella enterica SRR3665121,30333126,<=1,<=1,<=0.25,4,64,2,0.5,<=8,,<=4,0.5
590.13507,SRR3665127,Salmonella enterica SRR3665127,30333126,>32,32,8,8,>256,16,0.5,>64,,>32,8
590.13548,SRR3665130,Salmonella enterica SRR3665130,30333126,>32,>32,32,8,>256,>32,<=0.25,<=8,64,>32,>8
590.13589,SRR3665135,Salmonella enterica SRR3665135,30333126,>32,32,8,8,>256,16,<=0.25,<=8,,>32,8
590.13716,SRR3665144,Salmonella enterica SRR3665144,30333126,>32,32,4,4,>256,16,0.5,<=8,>64,>32,8
590.13727,SRR3665145,Salmonella enterica SRR3665145,30333126,2,4,<=0.25,8,64,8,0.5,<=8,64,<=4,2
590.1378,SRR3665149,Salmonella enterica SRR3665149,30333126,>32,16,0.5,8,>256,2,>16,<=8,64,>32,1
590.13831,SRR3665153,Salmonella enterica SRR3665153,30333126,<=1,<=1,<=0.25,8,64,2,0.5,<=8,,<=4,1
590.13943,SRR3665160,Salmonella enterica SRR3665160,30333126,>32,8,<=0.25,8,32,4,0.5,,8,>32,1
590.14017,SRR3665169,Salmonella enterica SRR3665169,30333126,<=1,<=1,0.5,4,32,2,2,<=8,>64,>32,1
590.14031,SRR3665171,Salmonella enterica SRR3665171,30333126,<=1,<=1,<=0.25,4,32,1,>16,,>64,<=4,1
590.14051,SRR3665173,Salmonella enterica SRR3665173,30333126,>32,8,2,8,>256,4,>16,<=8,>64,>32,1
590.14075,SRR3665175,Salmonella enterica SRR3665175,30333126,>32,16,<=0.25,4,32,2,0.5,<=8,64,>32,1
590.14119,SRR3665182,Salmonella enterica SRR3665182,30333126,>32,8,<=0.25,8,>256,4,<=0.25,<=8,,>32,1
590.14164,SRR3665186,Salmonella enterica SRR3665186,30333126,>32,>32,16,4,>256,>32,<=0.25,<=8,,>32,>8
590.14189,SRR3665188,Salmonella enterica SRR3665188,30333126,>32,8,<=0.25,4,>256,4,>16,16,>64,<=4,1
590.14199,SRR3665189,Salmonella enterica SRR3665189,30333126,<=1,<=1,<=0.25,4,>256,4,0.5,<=8,,>32,1
590.1422,SRR3665191,Salmonella enterica SRR3665191,30333126,>32,8,<=0.25,4,>256,4,<=0.25,<=8,,>32,1
590.1424,SRR3665193,Salmonella enterica SRR3665193,30333126,<=1,<=1,<=0.25,4,<=16,2,0.5,<=8,,<=4,0.5
590.14276,SRR3665196,Salmonella enterica SRR3665196,30333126,>32,>32,16,8,>256,32,2,,32,>32,>8
590.14291,SRR3665198,Salmonella enterica SRR3665198,30333126,<=1,<=1,<=0.25,4,>256,2,>16,<=8,>64,<=4,1
590.1431,SRR3665201,Salmonella enterica SRR3665201,30333126,<=1,<=1,<=0.25,4,<=16,2,<=0.25,<=8,,<=4,0.5
590.14364,SRR3665205,Salmonella enterica SRR3665205,30333126,<=1,<=1,<=0.25,8,32,4,1,<=8,,<=4,1
590.14432,SRR3665209,Salmonella enterica SRR3665209,30333126,>32,16,<=0.25,8,32,8,16,,>64,<=4,1
590.14507,SRR3665217,Salmonella enterica SRR3665217,30333126,>32,>32,32,8,32,>32,0.5,<=8,,>32,>8
590.14591,SRR3665226,Salmonella enterica SRR3665226,30333126,<=1,<=1,<=0.25,4,>256,1,0.5,,>64,32,0.5
590.14624,SRR3665230,Salmonella enterica SRR3665230,30333126,<=1,<=1,<=0.25,8,<=16,4,0.5,<=8,,<=4,1
590.14645,SRR3665232,Salmonella enterica SRR3665232,30333126,>32,>32,32,8,>256,>32,0.5,>64,>64,>32,>8
590.14657,SRR3665234,Salmonella enterica SRR3665234,30333126,<=1,<=1,<=0.25,8,<=16,2,0.5,<=8,,<=4,0.5
590.14706,SRR3665238,Salmonella enterica SRR3665238,30333126,>32,16,<=0.25,4,<=16,2,1,<=8,64,<=4,1
590.14797,SRR3665246,Salmonella enterica SRR3665246,30333126,<=1,<=1,<=0.25,4,>256,4,0.5,<=8,,>32,1
590.14859,SRR3665252,Salmonella enterica SRR3665252,30333126,<=1,<=1,<=0.25,8,<=16,2,0.5,<=8,,<=4,1
590.14973,SRR3665261,Salmonella enterica SRR3665261,30333126,<=1,<=1,<=0.25,8,<=16,2,<=0.25,<=8,,<=4,0.5
590.14997,SRR3665263,Salmonella enterica SRR3665263,30333126,<=1,<=1,<=0.25,4,>256,4,>16,<=8,>64,32,1
590.15016,SRR3665264,Salmonella enterica SRR3665264,30333126,2,<=1,<=0.25,8,>256,8,0.5,<=8,,>32,1
590.15028,SRR3665265,Salmonella enterica SRR3665265,30333126,>32,>32,8,8,>256,32,1,<=8,,>32,8
590.15293,SRR3665284,Salmonella enterica SRR3665284,30333126,<=1,<=1,<=0.25,8,<=16,4,0.5,<=8,,<=4,1
590.15315,SRR3665286,Salmonella enterica SRR3665286,30333126,>32,>32,32,4,>256,>32,<=0.25,<=8,,>32,>8
590.15343,SRR3665288,Salmonella enterica SRR3665288,30333126,>32,8,<=0.25,4,>256,4,8,<=8,,>32,1
590.1539,SRR3665293,Salmonella enterica SRR3665293,30333126,>32,32,8,8,>256,32,0.5,<=8,,>32,>8
590.15398,SRR3665294,Salmonella enterica SRR3665294,30333126,>32,8,<=0.25,4,>256,2,<=0.25,>64,,>32,0.5
590.15442,SRR3665297,Salmonella enterica SRR3665297,30333126,>32,>32,8,8,>256,32,0.5,,8,>32,8
590.15475,SRR3665301,Salmonella enterica SRR3665301,30333126,<=1,<=1,<=0.25,4,<=16,2,0.5,<=8,64,>32,0.5
590.15499,SRR3665303,Salmonella enterica SRR3665303,30333126,2,2,<=0.25,8,>256,4,0.5,<=8,>64,>32,2
590.15525,SRR3665305,Salmonella enterica SRR3665305,30333126,<=1,<=1,<=0.25,8,<=16,4,0.5,<=8,,<=4,1
590.15529,SRR3665306,Salmonella enterica SRR3665306,30333126,<=1,<=1,<=0.25,4,>256,4,16,<=8,64,>32,0.5
590.12349,SRR3670105,Salmonella enterica SRR3670105,30333126,<=1,<=1,<=0.25,8,64,4,0.5,,16,>32,1
590.161,SRR3740186,Salmonella enterica SRR3740186,30333126,<=1,<=1,<=0.25,4,>256,2,<=0.25,,,>32,1
590.16132,SRR3740187,Salmonella enterica SRR3740187,30333126,>32,>32,32,8,>256,>32,<=0.25,,,>32,>8
590.16176,SRR3740189,Salmonella enterica SRR3740189,30333126,>32,8,<=0.25,8,>256,4,16,,64,<=4,1
590.16193,SRR3740190,Salmonella enterica SRR3740190,30333126,>32,16,<=0.25,8,>256,4,<=0.25,,,>32,1
590.16236,SRR3740192,Salmonella enterica SRR3740192,30333126,<=1,<=1,<=0.25,4,32,2,<=0.25,,,<=4,0.5
590.16442,SRR3740200,Salmonella enterica SRR3740200,30333126,>32,>32,8,8,>256,32,<=0.25,,,>32,8
590.16496,SRR3745543,Salmonella enterica SRR3745543,30333126,<=1,<=1,<=0.25,8,32,2,<=0.25,,>64,>32,0.5
590.16529,SRR3745546,Salmonella enterica SRR3745546,30333126,>32,>32,16,4,>256,>32,>16,,64,>32,>8
590.16538,SRR3764681,Salmonella enterica SRR3764681,30333126,<=1,<=1,<=0.25,8,64,4,0.5,,,<=4,1
590.16582,SRR3764720,Salmonella enterica SRR3764720,30333126,>32,>32,32,4,>256,>32,<=0.25,,,>32,>8
590.16615,SRR3765051,Salmonella enterica SRR3765051,30333126,>32,>32,32,8,>256,>32,<=0.25,,,>32,>8
590.16671,SRR3765054,Salmonella enterica SRR3765054,30333126,2,2,<=0.25,8,>256,8,4,,,<=4,2
590.16703,SRR3765176,Salmonella enterica SRR3765176,30333126,>32,>32,8,4,>256,32,<=0.25,,,>32,8
590.12329,SRR3925188,Salmonella enterica SRR3925188,30333126,<=1,<=1,<=0.25,8,64,4,0.5,,8,<=4,1
590.16802,SRR3932884,Salmonella enterica SRR3932884,30333126,<=1,<=1,<=0.25,4,32,2,0.5,,64,>32,1
590.16813,SRR3932885,Salmonella enterica SRR3932885,30333126,>32,>32,8,8,>256,16,<=0.25,,8,>32,8
590.16877,SRR3932891,Salmonella enterica SRR3932891,30333126,>32,>32,8,4,>256,32,<=0.25,,4,>32,8
590.16899,SRR3932894,Salmonella enterica SRR3932894,30333126,>32,32,8,4,>256,32,<=0.25,,4,>32,8
590.16906,SRR3932895,Salmonella enterica SRR3932895,30333126,<=1,<=1,<=0.25,4,>256,2,<=0.25,,8,>32,0.5
590.1692,SRR3932897,Salmonella enterica SRR3932897,30333126,<=1,<=1,<=0.25,8,>256,2,0.5,,4,>32,1
590.1693,SRR3932898,Salmonella enterica SRR3932898,30333126,>32,>32,16,8,>256,>32,0.5,,8,>32,>8
590.16934,SRR3932899,Salmonella enterica SRR3932899,30333126,>32,32,4,4,>256,16,<=0.25,,4,>32,8
590.16941,SRR3932900,Salmonella enterica SRR3932900,30333126,<=1,<=1,<=0.25,4,>256,4,0.5,,8,>32,0.5
590.1695,SRR3932901,Salmonella enterica SRR3932901,30333126,>32,16,<=0.25,8,32,4,1,,>64,<=4,1
590.1297,SRR3932910,Salmonella enterica SRR3932910,30333126,<=1,<=1,<=0.25,8,32,4,0.5,,16,<=4,1
590.12981,SRR3932911,Salmonella enterica SRR3932911,30333126,<=1,<=1,<=0.25,8,<=16,2,0.5,,8,<=4,0.5
590.13028,SRR3932915,Salmonella enterica SRR3932915,30333126,<=1,<=1,<=0.25,8,32,2,1,,8,<=4,1
590.1304,SRR3932916,Salmonella enterica SRR3932916,30333126,<=1,<=1,<=0.25,8,32,2,0.5,,8,<=4,1
590.13055,SRR3932918,Salmonella enterica SRR3932918,30333126,<=1,<=1,<=0.25,8,32,4,<=0.25,,4,<=4,0.5
590.17895,SRR3932922,Salmonella enterica SRR3932922,30333126,>32,32,8,8,>256,32,<=0.25,,4,>32,8
590.13131,SRR3932925,Salmonella enterica SRR3932925,30333126,<=1,<=1,<=0.25,8,>256,4,<=0.25,,4,>32,1
590.13182,SRR3932929,Salmonella enterica SRR3932929,30333126,<=1,<=1,<=0.25,4,32,2,<=0.25,,<=2,<=4,0.5
590.13202,SRR3932930,Salmonella enterica SRR3932930,30333126,<=1,<=1,<=0.25,8,>256,2,>16,,>64,<=4,1
590.13361,SRR3932940,Salmonella enterica SRR3932940,30333126,<=1,<=1,<=0.25,4,32,8,1,,16,<=4,2
590.13496,SRR3932951,Salmonella enterica SRR3932951,30333126,<=1,<=1,<=0.25,>32,>256,8,<=0.25,,>64,>32,1
590.13555,SRR3932955,Salmonella enterica SRR3932955,30333126,<=1,<=1,<=0.25,8,32,4,0.5,,8,<=4,1
590.13583,SRR3932957,Salmonella enterica SRR3932957,30333126,<=1,<=1,<=0.25,8,32,4,0.5,,8,32,1
590.13621,SRR3932960,Salmonella enterica SRR3932960,30333126,>32,8,<=0.25,8,32,4,<=0.25,,4,8,1
590.13631,SRR3932961,Salmonella enterica SRR3932961,30333126,<=1,<=1,<=0.25,8,32,2,0.5,,8,<=4,1
590.13699,SRR3932967,Salmonella enterica SRR3932967,30333126,<=1,<=1,<=0.25,8,32,4,0.5,,>64,>32,1
590.13718,SRR3932968,Salmonella enterica SRR3932968,30333126,<=1,<=1,<=0.25,4,64,4,0.5,,64,>32,1
590.13738,SRR3932970,Salmonella enterica SRR3932970,30333126,<=1,<=1,<=0.25,8,64,8,0.5,,8,<=4,2
590.13773,SRR3932972,Salmonella enterica SRR3932972,30333126,<=1,<=1,<=0.25,4,64,8,<=0.25,,>64,>32,0.5
590.13782,SRR3932973,Salmonella enterica SRR3932973,30333126,<=1,<=1,<=0.25,4,>256,2,>16,,>64,<=4,1
590.13874,SRR3932980,Salmonella enterica SRR3932980,30333126,<=1,<=1,<=0.25,8,>256,4,>16,,64,<=4,1
590.13915,SRR3932983,Salmonella enterica SRR3932983,30333126,<=1,<=1,<=0.25,8,<=16,4,0.5,,4,<=4,1
590.13949,SRR3932985,Salmonella enterica SRR3932985,30333126,>32,>32,32,8,64,>32,1,,8,>32,>8
590.13976,SRR3932988,Salmonella enterica SRR3932988,30333126,<=1,<=1,<=0.25,8,>256,2,0.5,,8,>32,1
590.13995,SRR3932990,Salmonella enterica SRR3932990,30333126,<=1,<=1,<=0.25,4,32,2,0.5,,8,<=4,0.5
590.14043,SRR3932994,Salmonella enterica SRR3932994,30333126,<=1,<=1,<=0.25,8,32,4,<=0.25,,4,<=4,1
590.14067,SRR3932996,Salmonella enterica SRR3932996,30333126,<=1,<=1,<=0.25,8,32,4,0.5,,8,<=4,1
590.14105,SRR3932999,Salmonella enterica SRR3932999,30333126,>32,8,<=0.25,4,32,2,16,,64,>32,1
590.17795,SRR3933000,Salmonella enterica SRR3933000,30333126,2,2,<=0.25,4,32,8,0.5,,4,<=4,1
590.14139,SRR3933003,Salmonella enterica SRR3933003,30333126,>32,>32,4,8,<=16,16,0.5,,16,<=4,>8
590.14204,SRR3933007,Salmonella enterica SRR3933007,30333126,2,2,<=0.25,8,32,8,0.5,,8,<=4,1
590.1425,SRR3933011,Salmonella enterica SRR3933011,30333126,>32,>32,32,8,32,>32,<=0.25,,8,<=4,>8
590.14272,SRR3933012,Salmonella enterica SRR3933012,30333126,<=1,2,<=0.25,4,32,4,<=0.25,,4,<=4,1
590.143,SRR3933013,Salmonella enterica SRR3933013,30333126,<=1,<=1,<=0.25,4,32,4,0.5,,>64,>32,0.5
590.14328,SRR3933015,Salmonella enterica SRR3933015,30333126,<=1,<=1,<=0.25,8,32,2,<=0.25,,8,<=4,1
590.14444,SRR3933025,Salmonella enterica SRR3933025,30333126,>32,16,<=0.25,8,>256,8,>16,,>64,>32,1
590.1445,SRR3933026,Salmonella enterica SRR3933026,30333126,<=1,<=1,<=0.25,8,32,4,0.5,,8,<=4,1
590.14483,SRR3933029,Salmonella enterica SRR3933029,30333126,<=1,<=1,<=0.25,8,32,2,4,,8,>32,1
590.14549,SRR3933036,Salmonella enterica SRR3933036,30333126,<=1,<=1,<=0.25,8,>256,2,>16,,>64,<=4,1
590.14663,SRR3933043,Salmonella enterica SRR3933043,30333126,<=1,<=1,<=0.25,8,32,4,0.5,,8,<=4,1
590.14695,SRR3933045,Salmonella enterica SRR3933045,30333126,>32,8,<=0.25,8,>256,2,<=0.25,,>64,>32,1
590.14704,SRR3933046,Salmonella enterica SRR3933046,30333126,>32,>32,8,4,>256,32,<=0.25,,8,>32,>8
590.14747,SRR3933049,Salmonella enterica SRR3933049,30333126,<=1,2,<=0.25,8,32,4,0.5,,4,<=4,0.5
590.1477,SRR3933051,Salmonella enterica SRR3933051,30333126,<=1,<=1,<=0.25,8,>256,2,8,,32,>32,1
590.14842,SRR3933056,Salmonella enterica SRR3933056,30333126,<=1,<=1,<=0.25,8,32,2,0.5,,8,<=4,1
590.15001,SRR3933066,Salmonella enterica SRR3933066,30333126,>32,>32,16,8,>256,>32,>16,,32,<=4,>8
590.15011,SRR3933067,Salmonella enterica SRR3933067,30333126,2,<=1,<=0.25,4,>256,2,0.5,,32,>32,1
590.15053,SRR3933070,Salmonella enterica SRR3933070,30333126,<=1,<=1,<=0.25,4,32,2,0.5,,64,<=4,1
590.15063,SRR3933071,Salmonella enterica SRR3933071,30333126,>32,8,<=0.25,8,>256,4,>16,,>64,>32,1
590.15072,SRR3933072,Salmonella enterica SRR3933072,30333126,<=1,<=1,<=0.25,4,>256,2,<=0.25,,4,>32,1
590.15079,SRR3933073,Salmonella enterica SRR3933073,30333126,>32,8,64,4,>256,2,0.5,,32,>32,>8
590.15095,SRR3933074,Salmonella enterica SRR3933074,30333126,<=1,<=1,<=0.25,8,<=16,2,<=0.25,,8,<=4,1
590.17814,SRR3933079,Salmonella enterica SRR3933079,30333126,>32,>32,16,8,>256,32,<=0.25,,8,>32,>8
590.15183,SRR3933082,Salmonella enterica SRR3933082,30333126,<=1,<=1,<=0.25,4,>256,2,<=0.25,,8,>32,0.5
590.15283,SRR3993888,Salmonella enterica SRR3993888,30333126,2,2,<=0.25,8,64,4,<=0.25,,>64,>32,1
590.15325,SRR4019209,Salmonella enterica SRR4019209,30333126,<=1,<=1,<=0.25,4,>256,4,<=0.25,,,>32,1
590.15335,SRR4019210,Salmonella enterica SRR4019210,30333126,<=1,<=1,<=0.25,16,>256,2,<=0.25,,,>32,0.5
590.1534,SRR4019211,Salmonella enterica SRR4019211,30333126,2,<=1,<=0.25,8,>256,4,<=0.25,,,>32,1
590.15349,SRR4019212,Salmonella enterica SRR4019212,30333126,<=1,<=1,<=0.25,8,>256,4,0.5,,,>32,0.5
