PATRIC ID,Run Accession,Genome Name,Publication (pubmed ID),Amikacin,Ampicillin/Sulbactam,Aztreonam,Cefazolin,Cefepime,Cefoxitin,Ceftazidime,Ceftriaxone,Cefuroxime sodium,Ciprofloxacin,Gentamicin,Imipenem,Levofloxacin,Meropenem,Nitrofurantoin,Piperacillin/Tazobactam,Tetracycline,Tobramycin,Trimethoprim/Sulfamethoxazole
573.14307,SRR5387029,Klebsiella pneumoniae KPN676ec,29323230,<=8,>16/8,>16,>16,16,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,,>64/4,4,>8,>2/38
573.14308,SRR5387028,Klebsiella pneumoniae KPN677ec,29323230,>32,>16/8,>16,>16,16,>16,>16,>32,>16,>2,4,<=1,>4,4,>64,>64/4,<=2,>8,>2/38
573.14309,SRR5387027,Klebsiella pneumoniae KPN678ec,29323230,<=8,>16/8,<=2,16,<=1,>16,1,4,>16,<=0.5,<=2,<=1,<=1,<=1,>64,32/4,>8,<=2,<=0.5/9
573.14310,SRR5387026,Klebsiella pneumoniae KPN679ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,8,>4,>8,,>64/4,>8,8,>2/38
573.14311,SRR5387025,Klebsiella pneumoniae KPN680ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,>8,>4,>8,,>64/4,>8,8,>2/38
573.14312,SRR5387024,Klebsiella pneumoniae KPN681ec,29323230,32,>16/8,<=2,16,16,16,1,<=2,>16,>2,<=2,<=1,>4,<=1,,>64/4,>8,>8,>2/38
573.14313,SRR5387023,Klebsiella pneumoniae KPN682ec,29323230,32,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,<=2,>8,>4,4,,>64/4,4,>8,>2/38
573.14314,SRR5387022,Klebsiella pneumoniae KPN683ec,29323230,32,>16/8,>16,>16,,>16,>16,>32,>16,>2,>8,>8,>4,>8,,>64/4,>8,>8,>2/38
573.14315,SRR5387021,Klebsiella pneumoniae KPN684ec,29323230,32,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,<=2,>8,>4,4,,>64/4,4,>8,>2/38
573.14316,SRR5387020,Klebsiella pneumoniae KPN685ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,<=2,>8,>4,>8,,>64/4,>8,<=2,>2/38
573.14317,SRR5387019,Klebsiella pneumoniae KPN686ec,29323230,32,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,<=2,>8,>4,>8,,>64/4,4,>8,>2/38
573.14319,SRR5387017,Klebsiella pneumoniae KPN688ec,29323230,<=8,>16/8,>16,>16,<=1,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,,>64/4,>8,8,<=0.5/9
573.14320,SRR5387015,Klebsiella pneumoniae KPN690ec,29323230,<=8,>16/8,>16,>16,,16,>16,>32,>16,>2,<=2,<=1,>4,<=1,,>64/4,>8,8,>2/38
573.14321,SRR5387014,Klebsiella pneumoniae KPN691ec,29323230,32,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,<=2,>8,>4,>8,,>64/4,4,>8,>2/38
573.14322,SRR5387013,Klebsiella pneumoniae KPN692ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,,>64/4,>8,8,<=0.5/9
573.14323,SRR5387011,Klebsiella pneumoniae KPN694ec,29323230,32,>16/8,>16,>16,8,16,>16,32,>16,>2,4,<=1,>4,<=1,>64,64/4,4,>8,>2/38
573.14324,SRR5387010,Klebsiella pneumoniae KPN695ec,29323230,<=8,>16/8,16,>16,8,<=4,16,>32,>16,>2,>8,<=1,<=1,<=1,,8/4,>8,>8,>2/38
573.14325,SRR5387009,Klebsiella pneumoniae KPN696ec,29323230,16,>16/8,>16,>16,<=1,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,,>64/4,>8,>8,>2/38
573.14326,SRR5387008,Klebsiella pneumoniae KPN697ec,29323230,<=8,>16/8,>16,>16,,<=4,>16,>32,>16,>2,<=2,<=1,>4,<=1,,32/4,4,8,>2/38
573.14327,SRR5387007,Klebsiella pneumoniae KPN698ec,29323230,<=8,16/8,>16,>16,>16,8,16,>32,>16,>2,<=2,<=1,>4,<=1,>64,4/4,<=2,8,>2/38
573.14328,SRR5387005,Klebsiella pneumoniae KPN700ec,29323230,<=8,16/8,<=2,4,<=1,>16,1,<=2,>16,<=0.5,<=2,<=1,<=1,<=1,,16/4,>8,<=2,1/19
573.14329,SRR5387004,Klebsiella pneumoniae KPN701ec,29323230,32,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,<=2,8,>4,8,>64,>64/4,<=2,>8,>2/38
573.14330,SRR5385772,Klebsiella pneumoniae KPN702ec,29323230,>32,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,4,4,>4,>8,,>64/4,4,>8,>2/38
573.14331,SRR5387003,Klebsiella pneumoniae KPN703ec,29323230,<=8,>16/8,<=2,>16,<=1,8,>16,>32,>16,>2,<=2,<=1,>4,<=1,,>64/4,4,8,>2/38
573.14332,SRR5387002,Klebsiella pneumoniae KPN704ec,29323230,<=8,>16/8,>16,>16,>16,8,>16,>32,>16,>2,<=2,<=1,>4,<=1,>64,32/4,>8,8,>2/38
573.14333,SRR5387001,Klebsiella pneumoniae KPN705ec,29323230,<=8,>16/8,>16,>16,>16,16,>16,>32,>16,>2,>8,<=1,>4,<=1,,>64/4,>8,>8,>2/38
573.14334,SRR5386999,Klebsiella pneumoniae KPN707ec,29323230,<=8,16/8,>16,>16,>16,8,>16,>32,>16,<=0.5,4,<=1,<=1,<=1,,>64/4,4,8,<=0.5/9
573.14335,SRR5386998,Klebsiella pneumoniae KPN708ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,,64/4,>8,>8,>2/38
573.14336,SRR5386997,Klebsiella pneumoniae KPN709ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,8,<=1,>4,<=1,>64,>64/4,>8,>8,<=0.5/9
573.14337,SRR5386995,Klebsiella pneumoniae KPN711ec,29323230,<=8,>16/8,>16,>16,<=1,16,>16,>32,>16,>2,<=2,<=1,>4,<=1,>64,>64/4,4,<=2,>2/38
573.14338,SRR5386602,Klebsiella pneumoniae KPN712ec,29323230,<=8,16/8,>16,>16,<=1,8,>16,32,>16,2,>8,<=1,2,<=1,,8/4,>8,>8,>2/38
573.14339,SRR5386601,Klebsiella pneumoniae KPN713ec,29323230,<=8,>16/8,>16,>16,4,>16,>16,>32,>16,>2,>8,>8,>4,>8,,>64/4,>8,<=2,>2/38
573.14340,SRR5386600,Klebsiella pneumoniae KPN714ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,<=2,<=1,>4,<=1,>64,32/4,>8,<=2,<=0.5/9
573.14341,SRR5386599,Klebsiella pneumoniae KPN715ec,29323230,<=8,>16/8,>16,>16,<=1,16,>16,>32,>16,>2,<=2,<=1,>4,<=1,>64,16/4,<=2,<=2,>2/38
573.14342,SRR5386597,Klebsiella pneumoniae KPN716ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,>8,>4,>8,,>64/4,>8,<=2,>2/38
573.14343,SRR5386596,Klebsiella pneumoniae KPN717ec,29323230,<=8,>16/8,>16,>16,16,8,>16,>32,>16,>2,>8,<=1,>4,<=1,,64/4,>8,>8,>2/38
573.14344,SRR5386595,Klebsiella pneumoniae KPN718ec,29323230,<=8,>16/8,>16,>16,>16,<=4,16,>32,>16,>2,>8,<=1,<=1,<=1,,32/4,>8,>8,>2/38
573.14345,SRR5386594,Klebsiella pneumoniae KPN719ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,>64,64/4,>8,>8,>2/38
573.14346,SRR5386593,Klebsiella pneumoniae KPN720ec,29323230,<=8,>16/8,>16,>16,<=1,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,,>64/4,>8,<=2,>2/38
573.14347,SRR5386592,Klebsiella pneumoniae KPN721ec,29323230,<=8,>16/8,>16,>16,,>16,>16,>32,>16,>2,>8,<=1,>4,2,>64,>64/4,>8,<=2,>2/38
573.14348,SRR5386591,Klebsiella pneumoniae KPN722ec,29323230,<=8,>16/8,>16,>16,>16,16,>16,>32,>16,>2,>8,<=1,>4,<=1,,>64/4,>8,>8,>2/38
573.14349,SRR5386590,Klebsiella pneumoniae KPN723ec,29323230,<=8,>16/8,>16,>16,>16,16,>16,>32,>16,>2,<=2,<=1,>4,<=1,,64/4,>8,8,>2/38
573.14350,SRR5386589,Klebsiella pneumoniae KPN724ec,29323230,<=8,>16/8,>16,>16,>16,16,>16,>32,>16,>2,>8,<=1,>4,<=1,,64/4,>8,>8,>2/38
573.14351,SRR5386588,Klebsiella pneumoniae KPN725ec,29323230,<=8,>16/8,>16,>16,<=1,>16,>16,>32,>16,>2,<=2,<=1,>4,<=1,,64/4,4,<=2,>2/38
573.14352,SRR5386587,Klebsiella pneumoniae KPN727ec,29323230,16,>16/8,>16,>16,<=1,>16,>16,>32,>16,>2,<=2,8,>4,>8,>64,>64/4,>8,>8,>2/38
573.14353,SRR5386585,Klebsiella pneumoniae KPN729ec,29323230,>32,>16/8,>16,>16,>16,16,>16,>32,>16,>2,4,>8,>4,8,,>64/4,4,>8,>2/38
573.14354,SRR5386586,Klebsiella pneumoniae KPN728ec,29323230,>32,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,4,>8,>4,>8,,>64/4,4,>8,>2/38
573.14355,SRR5386584,Klebsiella pneumoniae KPN731ec,29323230,<=8,>16/8,>16,>16,<=1,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,>64,>64/4,>8,8,>2/38
573.14356,SRR5386582,Klebsiella pneumoniae KPN733ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,>64,>64/4,>8,8,>2/38
573.14357,SRR5386581,Klebsiella pneumoniae KPN734ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,>8,>4,>8,,>64/4,>8,<=2,>2/38
573.14358,SRR5386580,Klebsiella pneumoniae KPN735ec,29323230,32,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,>64,>64/4,>8,>8,>2/38
573.14359,SRR5386579,Klebsiella pneumoniae KPN736ec,29323230,<=8,>16/8,>16,>16,>16,16,>16,>32,>16,>2,>8,<=1,>4,<=1,>64,8/4,8,8,>2/38
573.14360,SRR5386578,Klebsiella pneumoniae KPN737ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,>8,>4,>8,,>64/4,>8,8,>2/38
573.14361,SRR5386577,Klebsiella pneumoniae KPN738ec,29323230,<=8,>16/8,>16,>16,4,>16,>16,>32,>16,>2,<=2,<=1,>4,<=1,>64,>64/4,>8,<=2,>2/38
573.14362,SRR5386575,Klebsiella pneumoniae KPN740ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,>8,>4,>8,,>64/4,>8,<=2,>2/38
573.14363,SRR5386574,Klebsiella pneumoniae KPN741ec,29323230,<=8,>16/8,>16,>16,16,<=4,16,>32,>16,>2,>8,<=1,<=1,<=1,,32/4,>8,>8,>2/38
573.14364,SRR5386573,Klebsiella pneumoniae KPN742ec,29323230,>32,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,4,>8,>4,>8,>64,>64/4,4,>8,>2/38
573.14365,SRR5386572,Klebsiella pneumoniae KPN744ec,29323230,<=8,16/8,<=2,8,<=1,>16,<=0.5,<=2,>16,1,<=2,<=1,<=1,<=1,,16/4,>8,<=2,<=0.5/9
573.14366,SRR5386571,Klebsiella pneumoniae KPN745ec,29323230,<=8,16/8,>16,>16,>16,8,>16,>32,>16,>2,<=2,<=1,>4,<=1,,4/4,<=2,<=2,>2/38
573.14367,SRR5386569,Klebsiella pneumoniae KPN747ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,<=2,<=1,>4,<=1,>64,64/4,>8,<=2,<=0.5/9
573.14368,SRR5386568,Klebsiella pneumoniae KPN748ec,29323230,>32,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,4,>8,>4,>8,>64,>64/4,4,>8,>2/38
573.14369,SRR5386567,Klebsiella pneumoniae KPN749ec,29323230,<=8,>16/8,>16,>16,<=1,<=4,>16,8,16,>2,<=2,<=1,>4,<=1,32,32/4,>8,8,<=0.5/9
573.14371,SRR5386563,Klebsiella pneumoniae KPN752ec,29323230,>32,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,4,8,>4,4,,>64/4,4,>8,>2/38
573.14372,SRR5386562,Klebsiella pneumoniae KPN753ec,29323230,<=8,16/8,>16,>16,16,8,16,>32,>16,>2,<=2,<=1,>4,<=1,,4/4,4,8,>2/38
573.14373,SRR5386561,Klebsiella pneumoniae KPN754ec,29323230,16,>16/8,>16,>16,>16,8,>16,>32,>16,>2,>8,<=1,>4,<=1,,>64/4,<=2,>8,>2/38
573.14374,SRR5386560,Klebsiella pneumoniae KPN755ec,29323230,>32,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,>8,>4,>8,>64,>64/4,>8,>8,>2/38
573.14375,SRR5386559,Klebsiella pneumoniae KPN756ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,2,>4,2,>64,64/4,4,8,>2/38
573.14376,SRR5386557,Klebsiella pneumoniae KPN758ec,29323230,<=8,16/8,>16,>16,4,<=4,>16,>32,>16,1,<=2,<=1,<=1,<=1,>64,4/4,<=2,<=2,<=0.5/9
573.14377,SRR5386556,Klebsiella pneumoniae KPN759ec,29323230,<=8,>16/8,>16,>16,<=1,>16,>16,>32,>16,>2,<=2,8,>4,>8,,>64/4,4,<=2,>2/38
573.14378,SRR5386555,Klebsiella pneumoniae KPN760ec,29323230,>32,>16/8,>16,>16,<=1,>16,>16,>32,>16,>2,4,>8,>4,>8,>64,>64/4,4,>8,>2/38
573.14379,SRR5386553,Klebsiella pneumoniae KPN762ec,29323230,<=8,>16/8,>16,>16,>16,16,>16,>32,>16,>2,>8,<=1,>4,<=1,,64/4,>8,>8,>2/38
573.14380,SRR5386552,Klebsiella pneumoniae KPN763ec,29323230,<=8,>16/8,>16,>16,<=1,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,,>64/4,>8,<=2,>2/38
573.14381,SRR5386550,Klebsiella pneumoniae KPN765ec,29323230,<=8,>16/8,>16,>16,>16,8,>16,>32,>16,>2,>8,<=1,>4,<=1,,32/4,>8,>8,>2/38
573.14382,SRR5386549,Klebsiella pneumoniae KPN766ec,29323230,32,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,<=2,8,>4,8,,>64/4,8,>8,>2/38
573.14383,SRR5386548,Klebsiella pneumoniae KPN768ec,29323230,<=8,>16/8,>16,>16,>16,16,>16,>32,>16,>2,<=2,<=1,>4,<=1,>64,16/4,>8,<=2,<=0.5/9
573.14384,SRR5386547,Klebsiella pneumoniae KPN769ec,29323230,<=8,>16/8,>16,>16,<=1,16,>16,>32,>16,>2,<=2,<=1,>4,<=1,,>64/4,<=2,8,>2/38
573.14385,SRR5386546,Klebsiella pneumoniae KPN770ec,29323230,32,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,<=2,>8,>4,8,,>64/4,4,>8,>2/38
573.14386,SRR5386544,Klebsiella pneumoniae KPN772ec,29323230,<=8,>16/8,>16,>16,2,16,>16,16,>16,>2,<=2,<=1,>4,<=1,>64,64/4,>8,8,1/19
573.14387,SRR5386545,Klebsiella pneumoniae KPN771ec,29323230,<=8,16/8,<=2,4,<=1,>16,1,<=2,>16,<=0.5,<=2,<=1,<=1,<=1,,16/4,>8,<=2,<=0.5/9
573.14388,SRR5386543,Klebsiella pneumoniae KPN773ec,29323230,32,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,<=2,8,>4,>8,,>64/4,4,>8,>2/38
573.14389,SRR5386542,Klebsiella pneumoniae KPN775ec,29323230,<=8,>16/8,>16,>16,<=1,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,>64,>64/4,>8,>8,>2/38
573.14390,SRR5386541,Klebsiella pneumoniae KPN777ec,29323230,32,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,<=2,8,>4,2,>64,>64/4,8,>8,>2/38
573.14391,SRR5386540,Klebsiella pneumoniae KPN778ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,,>64/4,>8,8,1/19
573.14392,SRR5386539,Klebsiella pneumoniae KPN780ec,29323230,<=8,>16/8,>16,>16,>16,<=4,>16,>32,>16,>2,<=2,<=1,>4,<=1,64,4/4,<=2,<=2,>2/38
573.14393,SRR5386538,Klebsiella pneumoniae KPN781ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,>8,>4,>8,,>64/4,>8,8,>2/38
573.14394,SRR5386537,Klebsiella pneumoniae KPN782ec,29323230,32,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,<=2,8,>4,>8,,>64/4,4,>8,2/38
573.14395,SRR5386536,Klebsiella pneumoniae KPN783ec,29323230,<=8,>16/8,>16,>16,4,16,>16,>32,>16,>2,<=2,<=1,>4,<=1,>64,>64/4,4,8,>2/38
573.14396,SRR5386535,Klebsiella pneumoniae KPN785ec,29323230,<=8,>16/8,>16,>16,2,16,>16,16,>16,>2,<=2,<=1,>4,<=1,>64,32/4,>8,8,1/19
573.14397,SRR5386534,Klebsiella pneumoniae KPN786ec,29323230,<=8,>16/8,>16,>16,>16,<=4,16,>32,>16,2,>8,<=1,<=1,<=1,64,8/4,>8,>8,>2/38
573.14398,SRR5386532,Klebsiella pneumoniae KPN788ec,29323230,<=8,>16/8,>16,>16,>16,<=4,>16,>32,>16,>2,<=2,<=1,>4,<=1,>64,8/4,4,<=2,<=0.5/9
573.14399,SRR5386530,Klebsiella pneumoniae KPN790ec,29323230,<=8,>16/8,>16,>16,,>16,>16,>32,>16,>2,>8,>8,>4,>8,,>64/4,>8,>8,>2/38
573.14400,SRR5386529,Klebsiella pneumoniae KPN792ec,29323230,32,>16/8,>16,>16,8,8,>16,>32,>16,>2,<=2,<=1,>4,<=1,,>64/4,4,>8,>2/38
573.14401,SRR5386528,Klebsiella pneumoniae KPN793ec,29323230,16,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,>8,>4,>8,,>64/4,>8,>8,2/38
573.14402,SRR5386526,Klebsiella pneumoniae KPN795ec,29323230,<=8,>16/8,16,>16,16,<=4,16,>32,>16,>2,>8,<=1,<=1,<=1,,32/4,>8,8,>2/38
573.14403,SRR5386525,Klebsiella pneumoniae KPN796ec,29323230,16,>16/8,<=2,>16,<=1,8,>16,>32,>16,>2,<=2,<=1,>4,<=1,>64,>64/4,4,>8,>2/38
573.14404,SRR5386524,Klebsiella pneumoniae KPN797ec,29323230,<=8,>16/8,4,>16,>16,8,>16,>32,>16,>2,>8,<=1,>4,<=1,32,>64/4,4,8,<=0.5/9
573.14405,SRR5386521,Klebsiella pneumoniae KPN801ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,,64/4,>8,>8,>2/38
573.14406,SRR5386523,Klebsiella pneumoniae KPN799ec,29323230,<=8,>16/8,>16,>16,4,>16,>16,>32,>16,>2,<=2,8,>4,>8,,>64/4,4,<=2,>2/38
573.14407,SRR5386522,Klebsiella pneumoniae KPN800ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,>8,>4,>8,>64,>64/4,8,>8,>2/38
573.14408,SRR5386520,Klebsiella pneumoniae KPN802ec,29323230,<=8,>16/8,16,>16,>16,<=4,>16,>32,>16,>2,>8,<=1,<=1,<=1,,16/4,>8,8,>2/38
573.14409,SRR5386519,Klebsiella pneumoniae KPN803ec,29323230,16,16/8,>16,>16,4,<=4,>16,32,>16,>2,>8,<=1,>4,<=1,>64,4/4,<=2,>8,1/19
573.14410,SRR5386516,Klebsiella pneumoniae KPN807ec,29323230,<=8,>16/8,>16,>16,,<=4,>16,>32,>16,<=0.5,>8,<=1,<=1,<=1,<=16,4/4,>8,8,>2/38
573.14411,SRR5386515,Klebsiella pneumoniae KPN809ec,29323230,<=8,>16/8,16,>16,>16,<=4,4,>32,>16,<=0.5,<=2,<=1,<=1,<=1,>64,4/4,<=2,<=2,1/19
573.14412,SRR5386514,Klebsiella pneumoniae KPN810ec,29323230,<=8,>16/8,>16,>16,<=1,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,>64,>64/4,>8,4,>2/38
573.14413,SRR5386513,Klebsiella pneumoniae KPN811ec,29323230,<=8,>16/8,>16,>16,>16,<=4,>16,>32,>16,>2,>8,<=1,>4,<=1,>64,>64/4,4,8,<=0.5/9
573.14415,SRR5386511,Klebsiella pneumoniae KPN814ec,29323230,<=8,>16/8,>16,>16,>16,16,>16,>32,>16,>2,>8,<=1,>4,<=1,,64/4,>8,>8,>2/38
573.14416,SRR5386509,Klebsiella pneumoniae KPN816ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,<=1,>4,<=1,,64/4,>8,>8,>2/38
573.14417,SRR5386508,Klebsiella pneumoniae KPN817ec,29323230,16,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,>8,>4,>8,>64,>64/4,>8,>8,>2/38
573.14418,SRR5386507,Klebsiella pneumoniae KPN818ec,29323230,16,>16/8,<=2,>16,<=1,>16,>16,>32,>16,>2,>8,>8,>4,>8,,>64/4,>8,>8,>2/38
573.14419,SRR5386506,Klebsiella pneumoniae KPN819ec,29323230,<=8,>16/8,>16,>16,<=1,>16,>16,>32,>16,>2,<=2,4,>4,>8,,>64/4,4,<=2,>2/38
573.14420,SRR5386504,Klebsiella pneumoniae KPN821ec,29323230,<=8,>16/8,<=2,>16,<=1,>16,>16,4,>16,>2,>8,<=1,<=1,<=1,,>64/4,>8,>8,<=0.5/9
573.14421,SRR5386503,Klebsiella pneumoniae KPN822ec,29323230,<=8,>16/8,>16,>16,>16,<=4,>16,>32,>16,>2,<=2,<=1,>4,<=1,>64,32/4,<=2,8,>2/38
573.14422,SRR5386502,Klebsiella pneumoniae KPN823ec,29323230,<=8,>16/8,>16,>16,<=1,>16,>16,>32,>16,>2,<=2,8,>4,>8,>64,>64/4,<=2,<=2,>2/38
573.14423,SRR5386501,Klebsiella pneumoniae KPN824ec,29323230,<=8,>16/8,>16,>16,>16,<=4,>16,>32,>16,>2,>8,<=1,<=1,<=1,,32/4,>8,>8,>2/38
573.14424,SRR5386500,Klebsiella pneumoniae KPN825ec,29323230,<=8,>16/8,>16,>16,>16,<=4,16,>32,>16,>2,<=2,<=1,>4,<=1,64,16/4,>8,8,>2/38
573.14425,SRR5386499,Klebsiella pneumoniae KPN826ec,29323230,32,16/8,>16,>16,2,8,>16,16,>16,>2,<=2,<=1,>4,<=1,>64,8/4,4,>8,>2/38
573.14426,SRR5386498,Klebsiella pneumoniae KPN828ec,29323230,<=8,>16/8,>16,>16,<=1,>16,>16,>32,>16,>2,>8,>8,>4,>8,,>64/4,4,8,2/38
573.14427,SRR5386497,Klebsiella pneumoniae KPN830ec,29323230,<=8,>16/8,16,>16,>16,<=4,>16,>32,>16,>2,<=2,<=1,<=1,<=1,32,16/4,>8,8,>2/38
573.14428,SRR5386496,Klebsiella pneumoniae KPN831ec,29323230,<=8,>16/8,16,>16,>16,16,16,>32,>16,<=0.5,<=2,8,<=1,>8,,>64/4,<=2,<=2,<=0.5/9
573.14429,SRR5386495,Klebsiella pneumoniae KPN832ec,29323230,<=8,>16/8,16,>16,8,<=4,8,>32,>16,>2,<=2,<=1,<=1,<=1,,16/4,>8,>8,>2/38
573.14430,SRR5386492,Klebsiella pneumoniae KPN835ec,29323230,<=8,>16/8,>16,>16,>16,>16,>16,>32,>16,>2,>8,>8,>4,>8,>64,>64/4,>8,8,>2/38
573.14431,SRR5386491,Klebsiella pneumoniae KPN836ec,29323230,<=8,>16/8,>16,>16,>16,>16,16,>32,>16,1,<=2,8,2,>8,,>64/4,>8,<=2,1/19
573.14432,SRR5386490,Klebsiella pneumoniae KPN837ec,29323230,<=8,>16/8,>16,>16,16,8,>16,>32,>16,>2,>8,<=1,>4,<=1,,>64/4,>8,>8,>2/38
573.14433,SRR5386489,Klebsiella pneumoniae KPN838ec,29323230,<=8,>16/8,>16,>16,<=1,>16,>16,>32,>16,>2,>8,>8,>4,>8,64,>64/4,4,8,>2/38
573.14434,SRR5386488,Klebsiella pneumoniae KPN839ec,29323230,>32,>16/8,>16,>16,16,>16,>16,>32,>16,>2,4,<=1,>4,4,>64,>64/4,4,>8,>2/38
573.14435,SRR5386487,Klebsiella pneumoniae KPN840ec,29323230,<=8,>16/8,>16,>16,16,16,16,>32,>16,2,>8,4,<=1,<=1,>64,>64/4,>8,<=2,>2/38
573.14436,SRR5386486,Klebsiella pneumoniae KPN841ec,29323230,<=8,>16/8,>16,>16,>16,16,>16,>32,>16,>2,4,<=1,>4,<=1,64,>64/4,8,4,>2/38
573.14437,SRR5386485,Klebsiella pneumoniae KPN843ec,29323230,<=8,>16/8,>16,>16,16,>16,>16,>32,>16,>2,<=2,>8,>4,>8,>64,>64/4,>8,<=2,1/19
573.14438,SRR5386484,Klebsiella pneumoniae KPN844ec,29323230,<=8,>16/8,>16,>16,<=1,>16,>16,>32,>16,>2,>8,>8,>4,>8,>64,>64/4,8,>8,>2/38
573.14439,SRR5386480,Klebsiella pneumoniae KPN849ec,29323230,32,>16/8,>16,>16,>16,16,>16,>32,>16,>2,4,<=1,>4,<=1,>64,>64/4,4,>8,>2/38
573.14440,SRR5386481,Klebsiella pneumoniae KPN848ec,29323230,<=8,16/8,>16,>16,2,<=4,>16,32,>16,1,<=2,<=1,<=1,<=1,,4/4,<=2,<=2,<=0.5/9
573.14441,SRR5386479,Klebsiella pneumoniae KPN850ec,29323230,>32,>16/8,>16,>16,4,8,>16,32,>16,>2,4,<=1,>4,<=1,,32/4,4,>8,>2/38
573.14442,SRR5386478,Klebsiella pneumoniae KPN852ec,29323230,<=8,>16/8,>16,>16,<=1,>16,>16,>32,>16,>2,<=2,>8,>4,>8,,>64/4,4,<=2,>2/38
573.14443,SRR5386477,Klebsiella pneumoniae KPN853ec,29323230,<=8,>16/8,>16,>16,>16,<=4,>16,>32,>16,>2,>8,<=1,<=1,<=1,>64,8/4,>8,8,>2/38
573.14444,SRR5386476,Klebsiella pneumoniae KPN854ec,29323230,32,>16/8,>16,>16,>16,16,>16,>32,>16,>2,4,<=1,>4,<=1,,>64/4,4,>8,>2/38
573.14445,SRR5386475,Klebsiella pneumoniae KPN857ec,29323230,<=8,>16/8,16,>16,16,<=4,16,>32,>16,>2,>8,<=1,<=1,<=1,32,16/4,>8,>8,>2/38
573.14446,SRR5386474,Klebsiella pneumoniae KPN858ec,29323230,<=8,>16/8,>16,>16,<=1,>16,>16,>32,>16,>2,>8,>8,>4,>8,>64,>64/4,8,8,>2/38
573.14447,SRR5386472,Klebsiella pneumoniae KPN860ec,29323230,<=8,>16/8,>16,>16,,>16,>16,>32,>16,>2,>8,>8,>4,>8,>64,>64/4,>8,8,>2/38
573.14448,SRR5386469,Klebsiella pneumoniae KPN863ec,29323230,<=8,>16/8,4,>16,<=1,16,>16,>32,>16,>2,<=2,<=1,>4,<=1,32,32/4,>8,<=2,2/38
573.14449,SRR5386468,Klebsiella pneumoniae KPN864ec,29323230,32,>16/8,>16,>16,,>16,>16,>32,>16,>2,<=2,<=1,>4,<=1,>64,>64/4,>8,>8,>2/38
