data_source,isolate_name,sample_name,fraction,AMC,AMI,AZT,CAZ,CFZ,CIP,CRO,CTX,CXM,ERT,FEP,FOX,GEN,IMI,LEV,MER,MIN,NIT,PTZ,TET,TOB,TSU,run_accession
patric,SAMEA2273797,573.4116,train,R,NA,NA,R,NA,R,NA,R,R,NA,NA,S,S,S,NA,NA,S,NA,S,S,NA,NA,ERR486405
patric,SAMEA2273798,573.4117,train,S,NA,NA,S,NA,S,NA,S,R,NA,NA,R,S,S,NA,NA,R,NA,S,R,NA,NA,ERR486406
patric,SAMEA2273799,573.4118,test,R,NA,NA,S,NA,R,NA,S,R,NA,NA,R,S,S,NA,NA,R,NA,R,R,NA,NA,ERR486407
patric,SAMEA2273800,573.4119,train,R,NA,NA,R,NA,R,NA,R,R,NA,NA,R,R,R,NA,NA,R,NA,R,R,NA,NA,ERR486408
patric,SAMEA2273802,573.4121,train,R,NA,NA,R,NA,S,NA,R,R,NA,NA,R,R,S,NA,NA,S,NA,S,S,NA,NA,ERR486410
patric,SAMEA2273803,573.4122,test,R,NA,NA,R,NA,R,NA,R,R,NA,NA,S,R,S,NA,NA,R,NA,S,R,NA,NA,ERR486411
patric,SAMEA2273804,573.4123,test,S,NA,NA,R,NA,R,NA,R,R,NA,NA,S,S,S,NA,NA,R,NA,S,R,NA,NA,ERR486412
patric,SAMEA2273805,573.4124,test,R,NA,NA,R,NA,R,NA,R,R,NA,NA,R,R,S,NA,NA,R,NA,R,R,NA,NA,ERR486413
patric,SAMEA2273806,573.4126,train,S,NA,NA,S,NA,R,NA,S,R,NA,NA,R,S,S,NA,NA,R,NA,S,R,NA,NA,ERR486414
patric,SAMEA2273807,573.4125,train,S,NA,NA,S,NA,R,NA,S,R,NA,NA,R,S,S,NA,NA,R,NA,R,R,NA,NA,ERR486415
patric,SAMEA2273808,573.4127,train,R,NA,NA,R,NA,R,NA,R,R,NA,NA,R,R,S,NA,NA,S,NA,R,S,NA,NA,ERR486416
patric,SAMEA2273809,573.4128,train,S,NA,NA,S,NA,S,NA,S,R,NA,NA,R,S,S,NA,NA,R,NA,S,R,NA,NA,ERR486417
patric,SAMEA2273810,573.4129,test,R,NA,NA,R,NA,R,NA,R,R,NA,NA,R,S,R,NA,NA,S,NA,R,S,NA,NA,ERR486418
patric,SAMEA2273811,573.4131,train,R,NA,NA,R,NA,R,NA,R,R,NA,NA,R,R,S,NA,NA,R,NA,R,R,NA,NA,ERR486419
patric,SAMEA2273813,573.4133,train,S,NA,NA,R,NA,R,NA,R,R,NA,NA,S,R,S,NA,NA,S,NA,S,S,NA,NA,ERR486421
patric,SAMEA2273814,573.4132,train,R,NA,NA,S,NA,R,NA,R,R,NA,NA,S,R,S,NA,NA,S,NA,R,R,NA,NA,ERR486422
patric,SAMEA2273815,573.4135,test,S,NA,NA,S,NA,R,NA,S,R,NA,NA,R,S,S,NA,NA,R,NA,S,R,NA,NA,ERR486423
patric,SAMEA2273816,573.4134,test,R,NA,NA,R,NA,S,NA,S,R,NA,NA,R,S,S,NA,NA,R,NA,R,R,NA,NA,ERR486424
patric,SAMEA2273818,573.4137,test,S,NA,NA,R,NA,R,NA,R,R,NA,NA,S,R,S,NA,NA,S,NA,S,S,NA,NA,ERR486426
patric,SAMEA2273819,573.4136,test,S,NA,NA,S,NA,S,NA,S,R,NA,NA,R,S,S,NA,NA,R,NA,S,R,NA,NA,ERR486427
patric,SAMEA2273821,573.4138,train,R,NA,NA,R,NA,R,NA,R,R,NA,NA,S,R,S,NA,NA,S,NA,S,R,NA,NA,ERR486429
patric,SAMEA2273822,573.4139,train,S,NA,NA,S,NA,S,NA,S,R,NA,NA,R,S,S,NA,NA,R,NA,S,R,NA,NA,ERR486430
patric,SAMEA2273823,573.4141,train,R,NA,NA,R,NA,R,NA,R,R,NA,NA,S,S,S,NA,NA,S,NA,S,S,NA,NA,ERR486431
patric,SAMEA2273833,573.4144,train,R,NA,NA,S,NA,S,NA,S,R,NA,NA,R,S,S,NA,NA,R,NA,R,R,NA,NA,ERR486441
patric,SAMEA2273847,573.4143,train,R,NA,NA,S,NA,R,NA,S,R,NA,NA,R,S,S,NA,NA,R,NA,R,R,NA,NA,ERR486455
patric,SAMEA2273848,573.4142,test,S,NA,NA,S,NA,R,NA,S,R,NA,NA,R,S,S,NA,NA,R,NA,R,R,NA,NA,ERR486456
patric,SAMEA2273849,573.4145,train,R,NA,NA,R,NA,R,NA,R,R,NA,NA,S,R,S,NA,NA,S,NA,S,R,NA,NA,ERR486457
patric,SAMEA2273850,573.4146,train,R,NA,NA,R,NA,R,NA,R,R,NA,NA,S,R,S,NA,NA,S,NA,S,R,NA,NA,ERR486458
patric,SAMEA2273851,573.4147,train,R,NA,NA,S,NA,R,NA,S,S,NA,NA,S,R,R,NA,NA,S,NA,R,S,NA,NA,ERR486459
patric,SAMEA2273852,573.4148,test,R,NA,NA,R,NA,R,NA,R,R,NA,NA,S,R,S,NA,NA,S,NA,S,S,NA,NA,ERR486460
patric,SAMEA2273853,573.4149,train,R,NA,NA,R,NA,R,NA,R,R,NA,NA,S,R,S,NA,NA,R,NA,R,S,NA,NA,ERR486461
patric,SAMEA2273855,573.4151,train,R,NA,NA,R,NA,R,NA,R,R,NA,NA,S,R,S,NA,NA,S,NA,R,S,NA,NA,ERR486463
patric,SAMEA2273856,573.4152,train,R,NA,NA,R,NA,R,NA,R,R,NA,NA,S,S,S,NA,NA,S,NA,S,S,NA,NA,ERR486464
patric,SAMEA2273857,573.4153,test,S,NA,NA,R,NA,R,NA,R,R,NA,NA,S,R,S,NA,NA,S,NA,S,S,NA,NA,ERR486465
patric,SAMEA2273858,573.4154,train,S,NA,NA,S,NA,R,NA,S,R,NA,NA,R,S,S,NA,NA,R,NA,R,R,NA,NA,ERR486466
patric,SAMEA2273859,573.4157,train,R,NA,NA,R,NA,R,NA,R,R,NA,NA,S,R,S,NA,NA,S,NA,R,S,NA,NA,ERR486467
patric,SAMEA2273861,573.4155,test,R,NA,NA,S,NA,R,NA,S,R,NA,NA,R,S,S,NA,NA,R,NA,S,R,NA,NA,ERR486468
patric,SAMEA2273862,573.4156,train,S,NA,NA,R,NA,R,NA,R,R,NA,NA,S,R,S,NA,NA,S,NA,S,S,NA,NA,ERR486469
patric,SAMEA2273865,573.4161,train,R,NA,NA,R,NA,R,NA,R,R,NA,NA,S,R,S,NA,NA,R,NA,S,R,NA,NA,ERR486472
patric,SAMEA2273866,573.4159,train,R,NA,NA,R,NA,R,NA,R,R,NA,NA,R,R,S,NA,NA,R,NA,R,R,NA,NA,ERR486500
patric,SAMEA2273867,573.4158,train,S,NA,NA,R,NA,R,NA,R,R,NA,NA,S,R,S,NA,NA,R,NA,S,R,NA,NA,ERR486501
patric,SAMEA2273868,573.4162,train,R,NA,NA,R,NA,R,NA,R,R,NA,NA,S,R,S,NA,NA,S,NA,S,S,NA,NA,ERR486502
patric,SAMEA2273870,573.4164,train,R,NA,NA,R,NA,R,NA,R,R,NA,NA,R,S,S,NA,NA,S,NA,R,S,NA,NA,ERR486504
patric,SAMEA2273871,573.4163,test,S,NA,NA,S,NA,S,NA,S,R,NA,NA,R,S,S,NA,NA,R,NA,S,R,NA,NA,ERR486505
patric,SAMEA2273872,573.4227,test,R,NA,NA,R,NA,S,NA,R,R,NA,NA,R,R,S,NA,NA,S,NA,R,S,NA,NA,ERR497024
patric,SAMEA2273873,573.4165,train,R,NA,NA,R,NA,R,NA,R,R,NA,NA,S,R,S,NA,NA,S,NA,S,S,NA,NA,ERR486506
patric,SAMEA2273874,573.4166,test,R,NA,NA,R,NA,R,NA,R,R,NA,NA,R,R,S,NA,NA,R,NA,R,R,NA,NA,ERR486507
patric,SAMEA2273875,573.4168,test,S,NA,NA,S,NA,R,NA,S,R,NA,NA,R,S,S,NA,NA,R,NA,S,R,NA,NA,ERR486508
patric,SAMEA2273877,573.4167,train,R,NA,NA,R,NA,R,NA,S,R,NA,NA,R,S,S,NA,NA,R,NA,R,R,NA,NA,ERR486510
patric,SAMEA2273878,573.4169,test,R,NA,NA,R,NA,R,NA,R,R,NA,NA,R,R,S,NA,NA,R,NA,R,R,NA,NA,ERR486511
patric,SAMEA2273880,573.4174,test,R,NA,NA,R,NA,R,NA,NA,R,NA,NA,R,S,S,NA,NA,S,NA,R,S,NA,NA,ERR486513
patric,SAMEA2273881,573.4175,train,S,NA,NA,S,NA,R,NA,S,R,NA,NA,R,S,S,NA,NA,R,NA,S,R,NA,NA,ERR486514
patric,SAMEA2273882,573.4171,train,R,NA,NA,R,NA,R,NA,R,R,NA,NA,S,R,S,NA,NA,S,NA,S,S,NA,NA,ERR486515
patric,SAMEA2273884,573.4172,test,R,NA,NA,S,NA,R,NA,S,S,NA,NA,S,S,S,NA,NA,R,NA,S,S,NA,NA,ERR486517
patric,SAMEA2273885,573.4173,test,R,NA,NA,R,NA,R,NA,R,R,NA,NA,S,R,S,NA,NA,R,NA,R,R,NA,NA,ERR486518
patric,SAMEA2273886,573.4176,train,S,NA,NA,S,NA,R,NA,S,S,NA,NA,S,R,S,NA,NA,R,NA,S,R,NA,NA,ERR486519
patric,SAMEA3531778,573.5681,train,R,S,R,R,NA,R,NA,R,R,S,R,S,R,NA,NA,S,NA,NA,R,NA,R,NA,ERR1218724
patric,SAMEA3531780,573.5682,train,R,S,R,R,NA,R,NA,R,R,S,S,R,S,NA,NA,S,NA,NA,R,NA,S,NA,ERR1218725
patric,SAMEA3531782,573.5692,train,R,S,R,R,NA,R,NA,R,R,S,R,S,S,NA,NA,S,NA,NA,R,NA,R,NA,ERR1218726
patric,SAMEA3531785,573.5661,train,R,S,S,S,NA,R,NA,R,R,S,S,R,R,NA,NA,S,NA,NA,S,NA,R,NA,ERR1218727
patric,SAMEA3531787,573.5678,train,R,S,R,R,NA,R,NA,R,R,S,R,S,R,NA,NA,S,NA,NA,R,NA,R,NA,ERR1218565
patric,SAMEA3531789,573.5815,train,R,S,R,R,NA,R,NA,R,R,S,R,S,R,NA,NA,S,NA,NA,R,NA,R,NA,ERR1218728
patric,SAMEA3531792,573.5799,train,S,S,R,R,NA,R,NA,R,R,S,S,S,S,NA,NA,S,NA,NA,S,NA,S,NA,ERR1218730
patric,SAMEA3531794,573.5673,test,S,S,R,R,NA,S,NA,R,R,S,R,S,S,NA,NA,S,NA,NA,S,NA,S,NA,ERR1218731
patric,SAMEA3531796,573.5806,train,R,S,R,R,NA,R,NA,R,R,S,S,S,R,NA,NA,S,NA,NA,S,NA,R,NA,ERR1218732
patric,SAMEA3531802,573.5665,test,R,S,R,R,NA,R,NA,R,R,S,R,S,S,NA,NA,S,NA,NA,R,NA,R,NA,ERR1218566
patric,SAMEA3531804,573.5807,train,S,S,R,R,NA,R,NA,R,R,S,R,S,S,NA,NA,S,NA,NA,R,NA,S,NA,ERR1218735
patric,SAMEA3531808,573.5705,train,R,S,R,R,NA,R,NA,R,R,S,R,R,S,NA,NA,S,NA,NA,R,NA,R,NA,ERR1218737
patric,SAMEA3531809,573.5803,train,R,S,R,R,NA,R,NA,R,R,S,S,S,R,NA,NA,S,NA,NA,S,NA,R,NA,ERR1218738
patric,SAMEA3531812,573.5797,test,R,S,R,R,NA,R,NA,R,R,S,R,S,S,NA,NA,S,NA,NA,R,NA,S,NA,ERR1218567
patric,SAMEA3531814,573.5814,train,S,S,R,R,NA,S,NA,R,R,S,S,S,R,NA,NA,S,NA,NA,S,NA,R,NA,ERR1218568
patric,SAMEA3531816,573.5796,test,R,S,R,R,NA,R,NA,R,R,S,S,R,S,NA,NA,S,NA,NA,R,NA,S,NA,ERR1218569
patric,SAMEA3531820,573.5702,test,S,S,R,R,NA,S,NA,R,S,S,S,S,S,NA,NA,S,NA,NA,S,NA,S,NA,ERR1218740
patric,SAMEA3531822,573.5793,train,R,S,R,R,NA,S,NA,R,R,S,R,S,R,NA,NA,S,NA,NA,S,NA,R,NA,ERR1218741
patric,SAMEA3531823,573.5809,test,S,S,R,R,NA,S,NA,R,R,S,R,S,S,NA,NA,S,NA,NA,S,NA,S,NA,ERR1218570
patric,SAMEA3531827,573.5801,train,R,S,R,R,NA,R,NA,R,R,S,S,R,S,NA,NA,S,NA,NA,R,NA,S,NA,ERR1218742
patric,SAMEA3531829,573.5687,train,R,R,R,R,NA,R,NA,R,R,S,R,S,S,NA,NA,S,NA,NA,R,NA,R,NA,ERR1218743
patric,SAMEA3531831,573.5695,train,R,S,R,R,NA,S,NA,R,R,S,R,S,R,NA,NA,S,NA,NA,S,NA,R,NA,ERR1218744
patric,SAMEA3531834,573.5808,train,R,S,R,R,NA,R,NA,R,R,S,R,S,R,NA,NA,S,NA,NA,R,NA,R,NA,ERR1218745
patric,SAMEA3531836,573.5798,train,S,R,R,R,NA,R,NA,R,R,S,S,S,S,NA,NA,S,NA,NA,R,NA,R,NA,ERR1218571
patric,SAMEA3531837,573.5672,train,R,S,R,R,NA,R,NA,R,R,S,R,S,R,NA,NA,S,NA,NA,R,NA,R,NA,ERR1218572
patric,SAMEA3531839,573.5701,train,R,S,R,R,NA,R,NA,R,R,S,S,S,S,NA,NA,S,NA,NA,R,NA,R,NA,ERR1218746
patric,SAMEA3531840,573.5677,train,R,S,R,R,NA,R,NA,R,R,S,R,S,R,NA,NA,S,NA,NA,S,NA,S,NA,ERR1218573
patric,SAMEA3531842,573.5795,train,R,S,R,R,NA,S,NA,R,R,S,R,S,R,NA,NA,S,NA,NA,S,NA,R,NA,ERR1218574
patric,SAMEA3531844,573.5802,train,S,S,R,R,NA,R,NA,R,R,S,R,S,S,NA,NA,S,NA,NA,S,NA,S,NA,ERR1218747
patric,SAMEA3531846,573.5794,train,R,S,R,R,NA,R,NA,R,R,R,R,R,S,NA,NA,S,NA,NA,R,NA,R,NA,ERR1218575
patric,SAMEA3531848,573.5698,train,R,S,R,R,NA,R,NA,R,R,R,R,R,R,NA,NA,R,NA,NA,R,NA,R,NA,ERR1218748
patric,SAMEA3531850,573.5679,train,R,S,R,R,NA,R,NA,R,R,S,R,S,S,NA,NA,S,NA,NA,R,NA,S,NA,ERR1218749
patric,SAMEA3531852,573.5813,train,S,S,R,R,NA,R,NA,R,R,S,R,S,R,NA,NA,S,NA,NA,S,NA,R,NA,ERR1218750
patric,SAMEA3531854,573.5691,test,S,S,S,S,NA,R,NA,R,R,S,S,S,S,NA,NA,S,NA,NA,S,NA,S,NA,ERR1218751
patric,SAMEA3531857,573.5658,train,R,S,R,R,NA,R,NA,R,R,S,S,S,R,NA,NA,S,NA,NA,S,NA,R,NA,ERR1218752
patric,SAMEA3531858,573.5818,train,S,S,R,R,NA,R,NA,R,R,S,R,S,R,NA,NA,S,NA,NA,S,NA,R,NA,ERR1218753
patric,SAMEA3531861,573.5697,test,R,R,R,R,NA,R,NA,R,R,S,R,S,R,NA,NA,S,NA,NA,R,NA,R,NA,ERR1218754
patric,SAMEA3531862,573.5684,train,R,S,R,S,NA,R,NA,R,R,S,S,S,S,NA,NA,S,NA,NA,R,NA,S,NA,ERR1218755
patric,SAMEA3531864,573.5811,train,R,S,R,R,NA,R,NA,R,R,R,R,R,R,NA,NA,R,NA,NA,R,NA,R,NA,ERR1218756
patric,SAMEA3531866,573.5805,train,R,S,R,R,NA,R,NA,R,R,R,R,R,R,NA,NA,S,NA,NA,R,NA,R,NA,ERR1218757
patric,SAMEA3531868,573.5817,train,R,S,R,R,NA,R,NA,R,R,S,R,S,S,NA,NA,S,NA,NA,R,NA,R,NA,ERR1218758
patric,SAMEA3531870,573.5663,train,R,S,R,R,NA,R,NA,R,R,S,R,S,R,NA,NA,S,NA,NA,R,NA,R,NA,ERR1218759
patric,SAMEA3531872,573.5819,train,R,S,R,R,NA,R,NA,R,R,S,R,S,R,NA,NA,S,NA,NA,S,NA,R,NA,ERR1218760
patric,SAMEA3531873,573.7096,train,R,S,S,S,NA,R,NA,S,S,S,S,S,R,NA,NA,S,NA,NA,S,NA,R,NA,ERR1218761
patric,SAMEA3531874,573.5804,train,S,S,R,R,NA,R,NA,R,R,S,S,S,R,NA,NA,S,NA,NA,S,NA,S,NA,ERR1218762
patric,SAMEA3531875,573.5812,train,R,S,R,R,NA,R,NA,R,R,S,S,S,R,NA,NA,S,NA,NA,S,NA,R,NA,ERR1218763
patric,SAMEA3531876,573.5694,test,S,S,R,R,NA,S,NA,R,R,S,S,S,R,NA,NA,S,NA,NA,S,NA,R,NA,ERR1218576
patric,SAMEA3531877,573.5676,train,S,S,R,R,NA,R,NA,R,R,S,S,S,R,NA,NA,S,NA,NA,S,NA,S,NA,ERR1218764
patric,SAMEA3531878,573.5706,train,S,S,R,R,NA,R,NA,R,R,S,S,S,R,NA,NA,S,NA,NA,R,NA,R,NA,ERR1218765
patric,SAMEA3531879,573.5683,test,S,S,S,S,NA,R,NA,R,R,S,S,S,R,NA,NA,S,NA,NA,S,NA,S,NA,ERR1218766
patric,SAMEA3531880,573.5816,train,R,S,R,R,NA,R,NA,R,R,S,R,S,R,NA,NA,S,NA,NA,S,NA,R,NA,ERR1218767
patric,SAMEA3531881,573.5726,train,R,S,S,S,NA,R,NA,R,R,S,S,S,R,NA,NA,S,NA,NA,R,NA,R,NA,ERR1218768
patric,SAMEA3531882,573.5707,test,R,S,S,R,NA,S,NA,R,R,S,S,R,S,NA,NA,S,NA,NA,S,NA,S,NA,ERR1218769
patric,SAMEA3531884,573.5709,train,S,S,S,S,NA,S,NA,R,R,S,S,S,R,NA,NA,S,NA,NA,S,NA,R,NA,ERR1218771
patric,SAMEA3531887,573.5711,test,S,S,R,R,NA,S,NA,R,S,S,S,S,R,NA,NA,S,NA,NA,S,NA,S,NA,ERR1218773
patric,SAMEA3531889,573.5712,train,R,S,R,R,NA,S,NA,R,R,S,R,S,R,NA,NA,S,NA,NA,S,NA,R,NA,ERR1218775
patric,SAMEA3531890,573.5821,train,R,S,R,R,NA,R,NA,R,R,S,S,R,S,NA,NA,S,NA,NA,S,NA,S,NA,ERR1218776
patric,SAMEA3531891,573.5822,train,R,S,R,R,NA,R,NA,R,R,S,S,R,S,NA,NA,S,NA,NA,S,NA,S,NA,ERR1218777
patric,SAMEA3531892,573.5823,train,R,S,R,R,NA,R,NA,R,R,S,R,S,S,NA,NA,S,NA,NA,R,NA,R,NA,ERR1218577
patric,SAMEA3531893,573.5716,train,R,S,R,R,NA,R,NA,R,R,S,R,S,S,NA,NA,S,NA,NA,R,NA,R,NA,ERR1218578
patric,SAMEA3531894,573.5717,train,R,S,R,R,NA,R,NA,R,R,S,S,R,S,NA,NA,S,NA,NA,S,NA,S,NA,ERR1218778
patric,SAMEA3531896,573.5824,train,R,S,S,R,NA,R,NA,R,R,R,S,R,R,NA,NA,R,NA,NA,R,NA,R,NA,ERR1218579
patric,SAMEA3531897,573.5719,train,R,R,S,R,NA,R,NA,R,R,R,S,R,R,NA,NA,R,NA,NA,R,NA,R,NA,ERR1218580
patric,SAMEA3531898,573.5825,train,R,S,R,R,NA,R,NA,R,R,S,S,R,S,NA,NA,S,NA,NA,S,NA,S,NA,ERR1218779
patric,SAMEA3531899,573.5826,train,R,S,R,R,NA,R,NA,R,R,S,S,R,S,NA,NA,S,NA,NA,S,NA,S,NA,ERR1218780
patric,SAMEA3531900,573.5722,train,R,S,R,R,NA,R,NA,R,R,S,S,R,S,NA,NA,S,NA,NA,S,NA,S,NA,ERR1218781
patric,SAMEA3531901,573.5827,test,S,S,R,R,NA,R,NA,R,S,S,S,S,R,NA,NA,S,NA,NA,S,NA,S,NA,ERR1218782
patric,SAMEA3531902,573.5724,test,S,S,R,R,NA,R,NA,S,S,S,S,S,R,NA,NA,S,NA,NA,S,NA,S,NA,ERR1218783
patric,SAMEA3531903,573.5828,test,S,S,S,S,NA,S,NA,S,S,S,S,S,S,NA,NA,S,NA,NA,S,NA,S,NA,ERR1218784
patric,SAMN01057606,1087443.3,train,R,R,R,S,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,R,R,NA,SRR515498
patric,SAMN01057607,1087444.3,train,R,R,R,S,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,R,R,NA,SRR515499
patric,SAMN01057609,1087441.3,train,R,R,R,S,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,R,R,NA,SRR515502
patric,SAMN01057611,1087440.3,train,R,R,R,R,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,R,R,NA,SRR1505903
patric,SAMN01057611,1087440.3,train,R,R,R,R,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,R,R,NA,SRR1505904
patric,SAMN01057611,1087440.3,train,R,R,R,R,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,R,R,NA,SRR1505905
patric,SAMN01057611,1087440.3,train,R,R,R,R,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,R,R,NA,SRR1505906
patric,SAMN01057611,1087440.3,train,R,R,R,R,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,R,R,NA,SRR1505907
patric,SAMN01057611,1087440.3,train,R,R,R,R,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,R,R,NA,SRR1505908
patric,SAMN01057611,1087440.3,train,R,R,R,R,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,R,R,NA,SRR515504
patric,SAMN01057613,1094169.3,train,R,R,R,S,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,NA,R,NA,SRR515506
patric,SAMN01057614,1094170.3,train,R,R,R,S,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,R,R,NA,SRR1427233
patric,SAMN01057614,1094170.3,train,R,R,R,S,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,R,R,NA,SRR1427234
patric,SAMN01057614,1094170.3,train,R,R,R,S,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,R,R,NA,SRR1427235
patric,SAMN01057614,1094170.3,train,R,R,R,S,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,R,R,NA,SRR1427236
patric,SAMN01057614,1094170.3,train,R,R,R,S,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,R,R,NA,SRR1427237
patric,SAMN01057614,1094170.3,train,R,R,R,S,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,R,R,NA,SRR1427238
patric,SAMN01057614,1094170.3,train,R,R,R,S,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,R,R,NA,SRR515512
patric,SAMN01057614,1094170.3,train,R,R,R,S,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,R,R,NA,SRR515513
patric,SAMN01057620,1094171.3,train,R,R,R,S,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,R,R,NA,SRR515515
patric,SAMN01057621,1128946.3,train,R,R,R,S,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,R,R,NA,SRR515516
patric,SAMN01057635,1128952.3,train,R,R,R,S,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR515551
patric,SAMN01057638,1128953.3,train,R,R,R,S,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR515555
patric,SAMN01057640,1128948.3,train,R,R,R,S,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,R,R,NA,SRR515586
patric,SAMN01057641,1128950.3,train,R,R,R,S,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,R,R,NA,SRR515594
patric,SAMN01057646,1128951.3,train,R,R,R,S,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR515625
patric,SAMN01057650,1128954.3,train,R,R,R,S,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,R,R,NA,SRR515629
patric,SAMN01057657,1168064.3,train,R,R,R,S,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR515906
patric,SAMN01057711,1094167.3,train,R,R,R,S,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR515970
patric,SAMN01057711,1094167.3,train,R,R,R,S,R,R,R,R,NA,R,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR515971
patric,SAMN02138575,1328371.3,train,NA,S,NA,NA,R,R,NA,R,NA,R,NA,NA,R,S,NA,R,NA,R,NA,NA,NA,NA,SRR851017
patric,SAMN02138575,1328371.3,train,NA,S,NA,NA,R,R,NA,R,NA,R,NA,NA,R,S,NA,R,NA,R,NA,NA,NA,NA,SRR851018
patric,SAMN02138575,1328371.3,train,NA,S,NA,NA,R,R,NA,R,NA,R,NA,NA,R,S,NA,R,NA,R,NA,NA,NA,NA,SRR851019
patric,SAMN02138575,1328371.3,train,NA,S,NA,NA,R,R,NA,R,NA,R,NA,NA,R,S,NA,R,NA,R,NA,NA,NA,NA,SRR851020
patric,SAMN02138591,1328383.3,train,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,SRR850961
patric,SAMN02138591,1328383.3,train,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,SRR850962
patric,SAMN02138631,1328404.3,train,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,SRR850867
patric,SAMN02138631,1328404.3,train,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,SRR850868
patric,SAMN02138632,1328405.3,train,NA,NA,NA,R,R,R,NA,NA,R,NA,NA,NA,S,NA,NA,R,NA,NA,R,NA,S,NA,SRR850869
patric,SAMN02138632,1328405.3,train,NA,NA,NA,R,R,R,NA,NA,R,NA,NA,NA,S,NA,NA,R,NA,NA,R,NA,S,NA,SRR850870
patric,SAMN02138636,1328409.3,train,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,SRR850877
patric,SAMN02138636,1328409.3,train,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,SRR850878
patric,SAMN02138636,1328409.3,train,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,SRR850879
patric,SAMN02138636,1328409.3,train,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,SRR850880
patric,SAMN02138636,1328409.3,train,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,SRR850881
patric,SAMN02138664,1329843.3,train,NA,S,NA,R,NA,R,R,NA,NA,NA,R,NA,R,NA,NA,R,NA,NA,R,S,R,NA,SRR850683
patric,SAMN02138664,1329843.3,train,NA,S,NA,R,NA,R,R,NA,NA,NA,R,NA,R,NA,NA,R,NA,NA,R,S,R,NA,SRR850684
patric,SAMN02138664,1329843.3,train,NA,S,NA,R,NA,R,R,NA,NA,NA,R,NA,R,NA,NA,R,NA,NA,R,S,R,NA,SRR850685
patric,SAMN02138664,1329843.3,train,NA,S,NA,R,NA,R,R,NA,NA,NA,R,NA,R,NA,NA,R,NA,NA,R,S,R,NA,SRR850686
patric,SAMN03892119,573.24267,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,S,NA,R,SRR2134679
patric,SAMN03892126,573.24314,train,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,S,NA,R,SRR2134674
