study_accession,sample_accession,Acc_no,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp,Borstel.ID,DNA_libID,Org.ID,Country.of.origin,NGS.lineage,method,INH_pDST_all,RMP_pDST_all,EMB_pDST_all,PZA_pDST_all,AMK_pDST_all,CAP_pDST_all,KAN_pDST_all,MFX_pDST_all,LFX_pDST_all,INH_MIC,RMP_MIC,EMB_MIC,PZA_MIC,AMK_MIC,CAP_MIC,KAN_MIC,MFX_MIC,LFX_MIC,resist.profile
PRJEB48275,SAMEA10030532,ERS7708739,ERX7479030,ERR7911633,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7911633/ERR7911633_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7911633/ERR7911633_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911633/FND-532_lib18807_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911633/FND-532_lib18807_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-532,FND-532_lib18807,NR_11303,South Africa,2.2.2,MycoTB,R,R,S,NA,R,NA,R,R,NA,>4,4,4,NA,>16,NA,40,2,NA,XDR
PRJEB48275,SAMEA10030533,ERS7708740,ERX7479031,ERR7911634,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7911634/ERR7911634_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7911634/ERR7911634_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911634/FND-533_lib18808_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911634/FND-533_lib18808_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-533,FND-533_lib18808,NR_11399,South Africa,4.4.1.1,MycoTB,R,R,R,NA,S,NA,S,R,R,>4,>16,8,NA,0.25,NA,2.5,4,8,preXDR
PRJEB48275,SAMEA10030534,ERS7708741,ERX7479032,ERR7911635,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7911635/ERR7911635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7911635/ERR7911635_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911635/FND-534_lib18809_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911635/FND-534_lib18809_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-534,FND-534_lib18809,NR_11558,South Africa,2.2.1,MycoTB,R,R,R,NA,R,NA,R,R,R,1,>16,8,NA,>16,NA,>40,2,2,XDR
PRJEB48275,SAMEA10030535,ERS7708742,ERX7479033,ERR7911636,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7911636/ERR7911636_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7911636/ERR7911636_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911636/FND-535_lib18810_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911636/FND-535_lib18810_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-535,FND-535_lib18810,NR_11572,South Africa,4.1.1.3,MycoTB,R,R,R,NA,R,NA,R,R,R,>4,>16,8,NA,>16,NA,>40,8,8,XDR
PRJEB48275,SAMEA10030536,ERS7708743,ERX7479034,ERR7911637,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/007/ERR7911637/ERR7911637_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/007/ERR7911637/ERR7911637_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911637/FND-536_lib18811_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911637/FND-536_lib18811_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-536,FND-536_lib18811,NR_11574,South Africa,4.1.1.3,MycoTB,R,R,R,NA,R,NA,R,R,R,4,>16,8,NA,16,NA,40,2,2,XDR
PRJEB48275,SAMEA10030537,ERS7708744,ERX7479035,ERR7911638,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/008/ERR7911638/ERR7911638_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/008/ERR7911638/ERR7911638_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911638/FND-537_lib18812_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911638/FND-537_lib18812_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-537,FND-537_lib18812,NR_11587,South Africa,2.2.1,MycoTB,R,R,R,NA,R,NA,R,R,NA,0.5,>16,8,NA,>16,NA,>40,1,NA,XDR
PRJEB48275,SAMEA10030538,ERS7708745,ERX7479036,ERR7911639,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/009/ERR7911639/ERR7911639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/009/ERR7911639/ERR7911639_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911639/FND-538_lib18813_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911639/FND-538_lib18813_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-538,FND-538_lib18813,NR_11705,South Africa,2.2.2,MycoTB,R,R,R,NA,R,NA,R,R,R,>4,>16,8,NA,16,NA,40,2,4,XDR
PRJEB48275,SAMEA10030539,ERS7708746,ERX7479037,ERR7911640,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/000/ERR7911640/ERR7911640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/000/ERR7911640/ERR7911640_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911640/FND-539_lib18814_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911640/FND-539_lib18814_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-539,FND-539_lib18814,NR_12031,South Africa,2.2.2,MycoTB,R,R,R,NA,R,NA,R,R,R,>4,>16,8,NA,>16,NA,40,4,4,XDR
PRJEB48275,SAMEA10030615,ERS7708822,ERX7479038,ERR7911641,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/001/ERR7911641/ERR7911641_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/001/ERR7911641/ERR7911641_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911641/FND-53_lib14955_nextseq_n0184_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911641/FND-53_lib14955_nextseq_n0184_151bp_R2.fastq.gz,NA,FND-53,FND-53_lib14955,1109,South Africa,4.8,MycoTB,S,S,S,NA,S,NA,S,S,NA,0.06,<=0.125,<0.5,NA,0.25,NA,2.5,0.125,NA,DS
PRJEB48275,SAMEA10030540,ERS7708747,ERX7479039,ERR7911642,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/002/ERR7911642/ERR7911642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/002/ERR7911642/ERR7911642_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911642/FND-540_lib18815_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911642/FND-540_lib18815_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-540,FND-540_lib18815,NR_12248,South Africa,2.2.2,MycoTB,R,R,S,NA,R,NA,R,R,NA,>4,2,4,NA,>16,NA,40,2,NA,XDR
PRJEB48275,SAMEA10030541,ERS7708748,ERX7479040,ERR7911643,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7911643/ERR7911643_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7911643/ERR7911643_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911643/FND-541_lib18816_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911643/FND-541_lib18816_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-541,FND-541_lib18816,NR_12256,South Africa,4.1.1.1,MycoTB,R,R,R,NA,R,NA,R,R,R,2,>16,8,NA,>16,NA,40,8,8,XDR
PRJEB48275,SAMEA10030542,ERS7708749,ERX7479041,ERR7911644,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7911644/ERR7911644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7911644/ERR7911644_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911644/FND-542_lib18817_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911644/FND-542_lib18817_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-542,FND-542_lib18817,NR_12345,South Africa,2.2.2,MycoTB,R,R,R,NA,R,NA,R,R,R,>4,>16,8,NA,>16,NA,>40,2,2,XDR
PRJEB48275,SAMEA10030543,ERS7708750,ERX7479042,ERR7911645,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7911645/ERR7911645_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7911645/ERR7911645_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911645/FND-543_lib18818_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911645/FND-543_lib18818_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-543,FND-543_lib18818,NR_12520,South Africa,2.2.2,MycoTB,R,R,R,NA,R,NA,R,R,R,>4,>16,8,NA,>16,NA,>40,4,4,XDR
PRJEB48275,SAMEA10030544,ERS7708751,ERX7479043,ERR7911646,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7911646/ERR7911646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7911646/ERR7911646_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911646/FND-544_lib18819_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911646/FND-544_lib18819_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-544,FND-544_lib18819,NR_12540,South Africa,2.2.2,MycoTB,R,R,S,NA,R,NA,R,R,R,>4,>16,4,NA,>16,NA,>40,4,8,XDR
PRJEB48275,SAMEA10030545,ERS7708752,ERX7479044,ERR7911647,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/007/ERR7911647/ERR7911647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/007/ERR7911647/ERR7911647_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911647/FND-545_lib18820_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911647/FND-545_lib18820_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-545,FND-545_lib18820,NR_12774,South Africa,2.2.1,MycoTB,R,R,R,NA,S,NA,S,R,R,1,>16,8,NA,0.25,NA,2.5,1,2,preXDR
PRJEB48275,SAMEA10030546,ERS7708753,ERX7479045,ERR7911648,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/008/ERR7911648/ERR7911648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/008/ERR7911648/ERR7911648_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911648/FND-546_lib18821_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911648/FND-546_lib18821_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-546,FND-546_lib18821,NR_12850,South Africa,2.2.2,MycoTB,R,R,R,NA,R,NA,R,S,S,>4,>16,8,NA,>16,NA,>40,0.25,0.5,preXDR
PRJEB48275,SAMEA10030547,ERS7708754,ERX7479046,ERR7911649,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/009/ERR7911649/ERR7911649_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/009/ERR7911649/ERR7911649_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911649/FND-547_lib18822_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911649/FND-547_lib18822_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-547,FND-547_lib18822,NR_12939,South Africa,4.4.1.1,MycoTB,R,R,S,NA,S,NA,S,S,S,>4,>16,4,NA,0.25,NA,<=0.6,0.25,0.5,MDR
PRJEB48275,SAMEA10030548,ERS7708755,ERX7479047,ERR7911650,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/000/ERR7911650/ERR7911650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/000/ERR7911650/ERR7911650_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911650/FND-548_lib18823_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911650/FND-548_lib18823_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-548,FND-548_lib18823,NR_13188,South Africa,2.2.1,MycoTB,R,R,R,NA,R,NA,R,R,NA,0.5,>16,16,NA,>16,NA,>40,2,NA,XDR
PRJEB48275,SAMEA10030549,ERS7708756,ERX7479048,ERR7911651,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/001/ERR7911651/ERR7911651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/001/ERR7911651/ERR7911651_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911651/FND-549_lib18824_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911651/FND-549_lib18824_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-549,FND-549_lib18824,NR_13281,South Africa,2.2.2,MycoTB,R,R,S,NA,R,NA,R,R,R,>4,>16,4,NA,>16,NA,>40,2,4,XDR
PRJEB48275,SAMEA10030550,ERS7708757,ERX7479049,ERR7911652,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/002/ERR7911652/ERR7911652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/002/ERR7911652/ERR7911652_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911652/FND-550_lib18825_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911652/FND-550_lib18825_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-550,FND-550_lib18825,NR_13313,South Africa,2.2.1,MycoTB,R,R,R,NA,R,NA,R,R,NA,2,>16,8,NA,>16,NA,>40,1,NA,XDR
PRJEB48275,SAMEA10030551,ERS7708758,ERX7479050,ERR7911653,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7911653/ERR7911653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7911653/ERR7911653_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911653/FND-551_lib18826_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911653/FND-551_lib18826_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-551,FND-551_lib18826,NR_13319,South Africa,2.2.1,MycoTB,R,R,S,NA,R,NA,R,R,NA,>4,>16,2,NA,>16,NA,>40,0.5,NA,XDR
PRJEB48275,SAMEA10030552,ERS7708759,ERX7479051,ERR7911654,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7911654/ERR7911654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7911654/ERR7911654_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911654/FND-552_lib18827_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911654/FND-552_lib18827_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-552,FND-552_lib18827,NR_13342,South Africa,2.2.2,MycoTB,R,R,S,NA,R,NA,R,R,R,>4,>16,4,NA,>16,NA,>40,8,8,XDR
PRJEB48275,SAMEA10030553,ERS7708760,ERX7479052,ERR7911655,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7911655/ERR7911655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7911655/ERR7911655_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911655/FND-553_lib18828_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911655/FND-553_lib18828_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-553,FND-553_lib18828,NR_13418,South Africa,2.2.1,MycoTB,R,R,S,NA,R,NA,R,R,R,0.25,>16,4,NA,>16,NA,>40,2,4,XDR
PRJEB48275,SAMEA10030554,ERS7708761,ERX7479053,ERR7911656,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7911656/ERR7911656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7911656/ERR7911656_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911656/FND-554_lib18829_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911656/FND-554_lib18829_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-554,FND-554_lib18829,NR_13570,South Africa,2.2.2,MycoTB,R,R,S,NA,R,NA,R,S,S,>4,>16,4,NA,>16,NA,>40,0.25,0.5,preXDR
PRJEB48275,SAMEA10030555,ERS7708762,ERX7479054,ERR7911657,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/007/ERR7911657/ERR7911657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/007/ERR7911657/ERR7911657_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911657/FND-555_lib18830_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911657/FND-555_lib18830_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-555,FND-555_lib18830,NR_13667,South Africa,2.2.2,MycoTB,R,R,R,NA,R,NA,R,R,S,>4,>16,8,NA,>16,NA,>40,2,0.5,XDR
PRJEB48275,SAMEA10030556,ERS7708763,ERX7479055,ERR7911658,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/008/ERR7911658/ERR7911658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/008/ERR7911658/ERR7911658_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911658/FND-556_lib18831_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911658/FND-556_lib18831_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-556,FND-556_lib18831,NR_13673,South Africa,2.2.2,MycoTB,R,R,S,NA,R,NA,R,R,R,>4,>16,4,NA,>16,NA,>40,>8,8,XDR
PRJEB48275,SAMEA10030557,ERS7708764,ERX7479056,ERR7911659,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/009/ERR7911659/ERR7911659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/009/ERR7911659/ERR7911659_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911659/FND-557_lib18832_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911659/FND-557_lib18832_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-557,FND-557_lib18832,NR_13875,South Africa,2.2.2,MycoTB,R,R,S,NA,R,NA,R,R,R,>4,>16,4,NA,>16,NA,>40,8,8,XDR
PRJEB48275,SAMEA10030558,ERS7708765,ERX7479057,ERR7911660,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/000/ERR7911660/ERR7911660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/000/ERR7911660/ERR7911660_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911660/FND-558_lib18833_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911660/FND-558_lib18833_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-558,FND-558_lib18833,NR_13921,South Africa,2.2.2,MycoTB,R,R,S,NA,S,NA,R,R,R,0.25,>16,1,NA,0.5,NA,10,8,8,XDR
PRJEB48275,SAMEA10030559,ERS7708766,ERX7479058,ERR7911661,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/001/ERR7911661/ERR7911661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/001/ERR7911661/ERR7911661_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911661/FND-559_lib18834_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911661/FND-559_lib18834_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-559,FND-559_lib18834,NR_14118,South Africa,2.2.2,MycoTB,R,R,S,NA,R,NA,R,R,R,>4,>16,4,NA,>16,NA,>40,4,8,XDR
PRJEB48275,SAMEA10030642,ERS7708849,ERX7479059,ERR7911662,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/002/ERR7911662/ERR7911662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/002/ERR7911662/ERR7911662_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911662/FND-55_lib14957_nextseq_n0184_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911662/FND-55_lib14957_nextseq_n0184_151bp_R2.fastq.gz,NA,FND-55,FND-55_lib14957,6209,South Africa,4.2.2,MycoTB,S,S,S,NA,S,NA,S,R,NA,0.06,0.25,1,NA,0.25,NA,1.25,0.5,NA,I
PRJEB48275,SAMEA10030560,ERS7708767,ERX7479060,ERR7911663,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7911663/ERR7911663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7911663/ERR7911663_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911663/FND-560_lib18835_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911663/FND-560_lib18835_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-560,FND-560_lib18835,NR_14215,South Africa,4.1.1.3,MycoTB,R,R,R,NA,S,NA,S,R,R,2,>16,8,NA,<=0.125,NA,1.25,2,4,preXDR
PRJEB48275,SAMEA10030561,ERS7708768,ERX7479061,ERR7911664,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7911664/ERR7911664_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7911664/ERR7911664_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911664/FND-561_lib18836_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911664/FND-561_lib18836_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-561,FND-561_lib18836,NR_14326,South Africa,2.2.1,MycoTB,R,R,S,NA,R,NA,R,R,NA,>4,>16,4,NA,>16,NA,>40,2,NA,XDR
PRJEB48275,SAMEA10030562,ERS7708769,ERX7479062,ERR7911665,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7911665/ERR7911665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7911665/ERR7911665_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911665/FND-562_lib18837_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911665/FND-562_lib18837_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-562,FND-562_lib18837,NR_14359,South Africa,2.2.2,MycoTB,R,R,R,NA,R,NA,R,S,S,>4,>16,8,NA,>16,NA,>40,0.25,1,preXDR
PRJEB48275,SAMEA10030563,ERS7708770,ERX7479063,ERR7911666,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7911666/ERR7911666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7911666/ERR7911666_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911666/FND-563_lib18838_nextseq_nx0013_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911666/FND-563_lib18838_nextseq_nx0013_151bp_R2.fastq.gz,NA,FND-563,FND-563_lib18838,NR_14435,South Africa,2.2.2,MycoTB,R,R,R,NA,R,NA,R,R,R,>4,>16,8,NA,>16,NA,>40,2,2,XDR
